t,x_true,y_obs,pf_mean
303,0.827421,-0.174347,0.324135
304,2.0177,2.59699,1.09291
305,1.58446,1.76097,1.25526
306,0.616907,1.68676,1.32373
307,0.772994,1.35967,1.24952
308,0.573295,0.126148,0.777807
309,0.475836,-0.836004,0.167208
310,-0.103449,0.455292,0.254827
311,0.274018,0.940999,0.477283
312,-0.0622898,1.64626,0.852038
313,0.138919,0.820216,0.784578
314,-0.24929,0.881413,0.767552
315,-1.06799,0.0939378,0.483547
316,-0.341912,-0.862826,-0.0134077
317,-0.980405,0.709232,0.236498
318,-1.00562,-2.50521,-0.727133
319,-0.911196,-0.0427527,-0.442747
320,-0.164471,-0.491308,-0.430869
321,0.476546,0.456527,-0.0948065
322,-0.0277081,0.837609,0.233545
323,0.361616,0.125036,0.180071
324,0.538044,0.693471,0.347026
325,0.338837,-0.817913,-0.0781812
326,-0.305206,1.00487,0.302707
327,-0.17802,0.187281,0.243351
328,-1.15718,-3.67222,-1.12956
329,0.0544888,0.427548,-0.51544
330,-0.302492,0.275626,-0.207627
331,-0.489297,-0.401982,-0.261091
332,-0.378753,-2.3479,-0.964812
333,-0.852587,-0.565669,-0.764425
334,-0.512189,-0.572709,-0.648423
335,-1.2516,-1.00973,-0.731084
336,-0.763555,-2.41999,-1.26865
337,-0.115206,-0.677806,-0.978789
338,0.716059,-0.779819,-0.845543
339,0.0290654,-0.740703,-0.753089
340,0.494788,-0.779581,-0.712623
341,0.0789323,0.569569,-0.221484
342,0.30634,-0.126192,-0.174346
343,-0.360706,-2.30469,-0.903604
344,-0.527736,-0.760408,-0.795127
345,-0.28148,-1.27494,-0.910102
346,-1.0197,-0.603463,-0.745996
347,-0.978903,-0.162786,-0.494915
348,-1.75243,-2.14202,-1.03372
349,-1.03141,-0.0195036,-0.615457
350,-0.680968,-0.215923,-0.438389
351,-0.450283,0.358646,-0.133319
352,-0.414429,-1.36315,-0.551589
353,-0.189758,0.821105,-0.0398558
354,-0.472951,0.620117,0.191313
355,-1.64261,-1.40685,-0.372816
356,-1.78379,-0.539758,-0.407165
357,-2.00439,-1.05588,-0.606517
358,-2.14575,-2.35709,-1.17328
359,-1.94475,-2.2533,-1.47212
360,-1.78681,-1.82359,-1.49875
361,-1.58764,-2.66127,-1.80553
362,-1.84339,-0.983189,-1.40341
363,-2.21629,-1.90125,-1.48451
364,-2.0176,-3.23006,-1.99425
365,-1.99083,0.138115,-1.12422
366,-1.6055,-0.480702,-0.827733
367,-1.29769,-1.83784,-1.12495
368,-1.46897,-1.48236,-1.17501
369,-1.53417,-0.0560473,-0.71091
370,-1.05075,-0.888081,-0.726172
371,-1.03498,-0.828734,-0.713603
372,-0.633161,-0.988473,-0.762532
373,-0.447336,-1.74087,-1.05154
374,-0.0229967,1.52153,-0.0904459
375,0.322586,1.51948,0.472401
376,0.446573,1.22041,0.699573
377,0.719036,0.950549,0.739982
378,0.503337,1.71408,1.02914
379,0.223935,-0.170046,0.546691
380,-0.520737,-0.49169,0.150198
381,-0.737508,-0.00324741,0.0863123
382,-0.673745,0.932374,0.373965
383,-1.10254,-0.0349428,0.207549
384,-0.951506,-1.85602,-0.520213
385,-1.29518,-1.87781,-0.959074
386,-0.856824,-1.76395,-1.17494
387,-0.543297,-1.87101,-1.34083
388,-0.0639201,0.292247,-0.687106
389,0.198341,1.88533,0.252356
390,0.392913,-0.0185081,0.141157
391,0.00796294,-2.70614,-0.85678
392,0.0853557,-0.401401,-0.642442
393,-0.0602941,-0.114039,-0.416404
394,-0.531296,-1.60055,-0.801114
395,-0.718267,-0.544351,-0.659488
396,-0.581908,-2.52979,-1.26422
397,0.0118451,-0.138991,-0.791281
398,0.186305,1.3461,0.00259887
399,0.438906,0.847252,0.29532
400,0.618016,0.0607347,0.196033
401,0.709746,-0.113372,0.0758432
402,0.873771,1.88584,0.698496
403,0.906048,-0.431825,0.26265
404,0.697122,1.10138,0.536047
405,0.526984,0.403806,0.454993
406,0.0529757,-0.249274,0.181492
407,0.083867,0.0702642,0.131201
408,0.496705,2.07949,0.800673
409,0.625847,0.128348,0.514286
410,0.606299,0.973531,0.64039
411,0.10179,-1.18115,-0.0341548
412,0.7239,-0.0794639,-0.0461741
413,0.244833,-1.11257,-0.412098
414,0.855665,-0.0877182,-0.272948
415,0.199216,0.247885,-0.0732934
416,1.18921,1.56929,0.500353
417,1.46474,1.49206,0.812159
418,1.10505,2.46113,1.33118
419,0.719203,-0.140137,0.735864
420,0.642739,1.01026,0.783948
421,0.773409,0.271306,0.554985
422,0.842765,-0.415967,0.181787
423,0.896843,-0.212803,0.0324393
424,0.874251,-0.749706,-0.241184
425,0.487642,0.736841,0.114459
426,0.662558,2.60643,0.971639
427,0.994153,0.517151,0.751206
428,0.735951,1.20551,0.85911
429,0.550229,0.214249,0.580394
430,0.198023,-0.305123,0.234608
431,0.349527,1.03295,0.496417
432,0.744202,-0.816688,0.00960404
433,0.383634,0.145355,0.0554382
434,0.296409,0.247032,0.118473
435,0.460889,1.3043,0.522458
436,0.434233,2.47598,1.1648
437,1.49057,0.0188816,0.692088
438,0.491413,1.23682,0.835234
439,0.114454,-1.08365,0.114338
440,0.722324,0.164215,0.123872
441,1.07627,2.93695,1.09171
442,0.56457,2.28642,1.43498
443,0.251457,-0.266455,0.752661
444,0.1884,-0.200174,0.373536
445,-0.00493257,-0.0824664,0.192242
446,0.285515,-0.525975,-0.0687857
447,0.620624,0.412993,0.102902
448,1.01199,1.81855,0.691781
449,0.818208,-0.596744,0.19961
450,0.455081,-0.832867,-0.173208
451,0.890907,1.18883,0.311435
452,0.646875,-0.803837,-0.0956459
453,0.32796,1.15729,0.34692
454,0.720023,1.75826,0.814059
455,0.430105,0.136566,0.525787
456,0.766148,0.396579,0.447526
457,0.979122,-0.202821,0.192084
458,0.282118,0.969981,0.448954
459,0.0654083,1.14178,0.660296
460,-0.276258,0.855777,0.683729
461,-0.351238,0.783242,0.673268
462,0.574925,1.38391,0.877165
463,0.54522,0.243965,0.600776
464,1.15644,2.43854,1.19719
465,1.19926,0.363311,0.829486
466,1.47847,0.90832,0.802981
467,1.99852,1.82993,1.10612
468,1.65068,1.73174,1.25077
469,1.61679,1.05491,1.10122
470,2.55053,2.1915,1.40779
471,2.15926,2.7361,1.77606
472,1.30989,0.90567,1.35813
473,1.29273,2.56637,1.68808
474,0.730696,0.837856,1.28271
475,0.793563,-0.144614,0.703655
476,0.156833,0.0425447,0.427792
477,0.0668857,-1.54047,-0.283174
478,0.0399112,0.0860251,-0.137405
479,-0.665958,-3.28975,-1.22278
480,-0.592201,-0.390301,-0.853166
481,-0.542132,-1.81017,-1.1287
482,-0.159679,0.902556,-0.350563
483,-0.573741,1.45955,0.296849
484,-0.198913,-1.44053,-0.323235
485,-0.0168218,0.614235,0.0252126
486,-0.466183,0.599165,0.223101
487,0.439861,0.524644,0.313759
488,0.657755,0.915717,0.501976
489,-0.252302,-0.797748,0.0184221
490,-0.0636722,0.0976857,0.044202
491,-0.319077,-1.22844,-0.398868
492,-0.313179,-0.39678,-0.371121
493,1.05489,3.13724,0.871792
494,0.838491,1.37488,0.989845
495,-0.345163,1.17236,0.988544
496,-0.363973,-1.3872,0.100876
497,-0.878715,-0.156019,0.00526863
498,0.329028,1.41355,0.493153
499,0.90326,2.35019,1.10439
