t,x_true,y_obs,pf_mean
162,0.425001,-0.629635,0.113188
163,-0.409202,-1.20571,-0.349782
164,-0.130622,-0.340639,-0.325947
165,-0.895435,-0.734082,-0.443005
166,-0.570048,0.468779,-0.0973742
167,-0.966495,-0.888086,-0.368378
168,-0.888363,0.218961,-0.141688
169,-1.46934,-2.5296,-0.961163
170,-2.00376,-2.57092,-1.45465
171,-0.675141,0.410965,-0.708442
172,-1.43299,-1.19818,-0.834204
173,-2.05703,-0.465317,-0.648437
174,-2.00065,-1.89092,-1.03556
175,-1.54369,-0.128723,-0.654333
176,-1.51773,-3.14025,-1.4668
177,-1.35317,-3.06167,-1.9177
178,-0.736456,0.980202,-0.783446
179,-0.0379078,-0.313717,-0.567436
180,-0.335835,1.02732,0.0222815
181,-0.137092,0.390292,0.149062
182,-0.872713,-1.33122,-0.372372
183,-0.192836,0.75688,0.0421554
184,-0.351069,-0.0665961,-0.00145298
185,-0.983106,1.29537,0.447418
186,-0.449925,-1.80827,-0.359332
187,-0.905291,0.197734,-0.144605
188,-0.754438,-0.762675,-0.3457
189,-0.753343,1.05761,0.166543
190,-1.12741,-2.03399,-0.606582
191,-1.0641,0.122079,-0.315833
192,-0.25574,-2.11053,-0.91902
193,-0.156562,0.667853,-0.310332
194,0.233111,0.105415,-0.148947
195,-0.667593,-1.89955,-0.743682
196,-0.482834,-0.962957,-0.771722
197,-1.06856,0.586417,-0.250627
198,-1.43405,-0.448328,-0.29913
199,-1.18189,-0.490271,-0.344988
200,-0.661301,-0.621559,-0.416748
201,-0.461645,-0.744961,-0.503465
202,-0.570654,-1.82165,-0.926097
203,-0.880058,-1.69932,-1.12897
204,-0.890054,-0.23317,-0.743027
205,-0.834487,1.35658,0.0365239
206,-1.38807,-2.24385,-0.761026
207,-1.20944,-3.28945,-1.5862
208,-0.421563,1.62083,-0.372215
209,-0.306758,0.703379,0.0233482
210,-0.823135,-1.2608,-0.428419
211,0.558031,-0.119678,-0.293999
212,0.369069,2.1068,0.556906
213,0.32773,1.11391,0.712494
214,0.62856,1.08864,0.797115
215,0.0889748,0.652054,0.695367
216,0.495849,0.346659,0.530242
217,0.208075,0.0798634,0.339732
218,0.421549,-0.827626,-0.0884844
219,1.63024,-0.0687638,-0.0756236
220,0.551811,2.78749,0.923965
221,-0.626204,-0.807194,0.26738
222,-0.598095,-0.47294,-0.0048225
223,-1.02109,-0.975502,-0.342082
224,-0.465237,1.39977,0.283027
225,0.133144,0.290505,0.26339
226,-0.0693172,-0.335555,0.0374742
227,-0.646834,-1.5751,-0.52656
228,-0.0620473,0.167581,-0.250656
229,-0.461231,0.191304,-0.081045
230,-0.556662,-0.947601,-0.376041
231,-0.524206,-0.875347,-0.52804
232,-0.193196,-0.748743,-0.569643
233,0.0713334,-0.162657,-0.390336
234,-0.229074,0.874593,0.0726222
235,-0.520703,-0.969866,-0.292551
236,-0.752474,-0.0741748,-0.200643
237,-0.0278969,0.806189,0.16332
238,-0.386826,0.0440146,0.114513
239,-0.519987,-1.63657,-0.50048
240,0.00309473,0.356858,-0.171346
241,0.253996,2.76954,0.854548
242,0.0191366,1.64566,1.07385
243,0.274141,1.91225,1.29241
244,0.42948,-0.14441,0.708184
245,-0.276696,-1.73012,-0.18409
246,0.732385,1.06088,0.260615
247,1.11006,1.36806,0.625494
248,0.688751,0.851513,0.658932
249,0.612857,0.00336184,0.388736
250,0.582823,0.111715,0.265532
251,0.840599,1.19249,0.571694
252,1.60739,0.0736383,0.364302
253,2.07925,1.74383,0.819832
254,2.19703,3.54851,1.7137
255,1.68747,1.46556,1.51584
256,1.84387,1.54556,1.42594
257,0.880689,2.55221,1.72152
258,0.699592,1.20558,1.43075
259,0.207946,-1.16175,0.441589
260,-0.485191,-0.821814,-0.0220143
261,-0.482552,-0.0990079,-0.0467547
262,0.00259481,3.10746,1.05076
263,1.29912,1.21627,1.03947
264,1.92407,2.52386,1.48511
265,1.09305,2.33938,1.68502
266,1.3584,3.01539,2.04233
267,0.529768,-2.08007,0.490828
268,0.423128,0.223188,0.363643
269,1.15194,0.466205,0.376687
270,0.37421,1.42122,0.714656
271,0.345232,-1.27323,-0.0248402
272,-0.0727679,-0.223188,-0.0937744
273,-0.361143,-1.24814,-0.487895
274,0.769847,-0.526655,-0.469474
275,-0.125501,1.36919,0.196832
276,-0.346807,-0.172899,0.0568757
277,-0.570351,-1.80769,-0.596958
278,-0.417847,-1.29895,-0.806017
279,0.609772,0.677526,-0.240115
280,0.622811,1.05068,0.223062
281,0.194188,0.794182,0.404407
282,-0.0544495,-0.157294,0.182957
283,0.28523,0.658626,0.338997
284,0.355851,0.536497,0.383863
285,0.739859,-0.250168,0.140221
286,-0.140862,-0.475369,-0.082315
287,-0.428945,0.794245,0.227322
288,-0.441811,0.348089,0.253988
289,-1.13217,-2.4727,-0.707544
290,-0.349895,-2.36945,-1.23895
291,0.79119,-1.36004,-1.19782
292,0.732915,1.18401,-0.285936
293,0.661015,1.28341,0.278574
294,0.639718,0.48973,0.332926
295,1.08697,1.94187,0.872425
296,1.63765,2.55428,1.39388
297,0.880538,0.783652,1.09114
298,0.559077,1.02077,0.991263
299,0.764378,3.22015,1.70276
300,0.815065,1.13127,1.39509
301,0.779276,0.238953,0.901492
302,1.17582,0.353197,0.654559
303,0.827421,-0.174347,0.324255
304,2.0177,2.59699,1.08789
305,1.58446,1.76097,1.2496
306,0.616907,1.68676,1.32029
307,0.772994,1.35967,1.24513
308,0.573295,0.126148,0.775601
309,0.475836,-0.836004,0.168571
310,-0.103449,0.455292,0.259264
311,0.274018,0.940999,0.479667
312,-0.0622898,1.64626,0.852205
313,0.138919,0.820216,0.789364
314,-0.24929,0.881413,0.770041
315,-1.06799,0.0939378,0.48856
316,-0.341912,-0.862826,-0.0120255
317,-0.980405,0.709232,0.238548
318,-1.00562,-2.50521,-0.726284
319,-0.911196,-0.0427527,-0.440991
320,-0.164471,-0.491308,-0.428338
321,0.476546,0.456527,-0.0919932
322,-0.0277081,0.837609,0.233686
323,0.361616,0.125036,0.180267
324,0.538044,0.693471,0.344848
325,0.338837,-0.817913,-0.0797061
326,-0.305206,1.00487,0.300069
327,-0.17802,0.187281,0.24236
328,-1.15718,-3.67222,-1.13657
329,0.0544888,0.427548,-0.517037
330,-0.302492,0.275626,-0.209039
331,-0.489297,-0.401982,-0.262086
332,-0.378753,-2.3479,-0.972303
333,-0.852587,-0.565669,-0.767427
334,-0.512189,-0.572709,-0.6491
335,-1.2516,-1.00973,-0.733765
336,-0.763555,-2.41999,-1.27006
337,-0.115206,-0.677806,-0.984399
338,0.716059,-0.779819,-0.847976
339,0.0290654,-0.740703,-0.75631
340,0.494788,-0.779581,-0.713818
341,0.0789323,0.569569,-0.225717
342,0.30634,-0.126192,-0.177209
343,-0.360706,-2.30469,-0.907846
344,-0.527736,-0.760408,-0.795273
345,-0.28148,-1.27494,-0.911659
346,-1.0197,-0.603463,-0.74473
347,-0.978903,-0.162786,-0.49532
348,-1.75243,-2.14202,-1.03331
349,-1.03141,-0.0195036,-0.611723
350,-0.680968,-0.215923,-0.43253
351,-0.450283,0.358646,-0.131139
352,-0.414429,-1.36315,-0.545057
353,-0.189758,0.821105,-0.0380373
354,-0.472951,0.620117,0.192417
355,-1.64261,-1.40685,-0.375325
356,-1.78379,-0.539758,-0.40769
357,-2.00439,-1.05588,-0.607145
358,-2.14575,-2.35709,-1.17657
359,-1.94475,-2.2533,-1.47087
360,-1.78681,-1.82359,-1.49779
361,-1.58764,-2.66127,-1.80446
362,-1.84339,-0.983189,-1.40272
363,-2.21629,-1.90125,-1.48137
364,-2.0176,-3.23006,-1.99372
365,-1.99083,0.138115,-1.12193
366,-1.6055,-0.480702,-0.826629
367,-1.29769,-1.83784,-1.12274
368,-1.46897,-1.48236,-1.17409
369,-1.53417,-0.0560473,-0.708265
370,-1.05075,-0.888081,-0.723146
371,-1.03498,-0.828734,-0.712763
372,-0.633161,-0.988473,-0.761152
373,-0.447336,-1.74087,-1.04943
374,-0.0229967,1.52153,-0.07926
375,0.322586,1.51948,0.481041
376,0.446573,1.22041,0.704052
377,0.719036,0.950549,0.74134
378,0.503337,1.71408,1.03143
379,0.223935,-0.170046,0.547863
380,-0.520737,-0.49169,0.152877
381,-0.737508,-0.00324741,0.0889246
382,-0.673745,0.932374,0.376972
383,-1.10254,-0.0349428,0.208922
384,-0.951506,-1.85602,-0.520498
385,-1.29518,-1.87781,-0.958626
386,-0.856824,-1.76395,-1.17299
387,-0.543297,-1.87101,-1.34092
388,-0.0639201,0.292247,-0.686178
389,0.198341,1.88533,0.247621
390,0.392913,-0.0185081,0.14156
391,0.00796294,-2.70614,-0.85947
392,0.0853557,-0.401401,-0.645815
393,-0.0602941,-0.114039,-0.4183
394,-0.531296,-1.60055,-0.800566
395,-0.718267,-0.544351,-0.660589
396,-0.581908,-2.52979,-1.26565
397,0.0118451,-0.138991,-0.789935
398,0.186305,1.3461,-0.000104991
399,0.438906,0.847252,0.29466
400,0.618016,0.0607347,0.194041
401,0.709746,-0.113372,0.0744766
402,0.873771,1.88584,0.700619
403,0.906048,-0.431825,0.266509
404,0.697122,1.10138,0.53912
405,0.526984,0.403806,0.45841
406,0.0529757,-0.249274,0.18472
407,0.083867,0.0702642,0.131236
408,0.496705,2.07949,0.801842
409,0.625847,0.128348,0.516363
410,0.606299,0.973531,0.645174
411,0.10179,-1.18115,-0.0283518
412,0.7239,-0.0794639,-0.0454653
413,0.244833,-1.11257,-0.415199
414,0.855665,-0.0877182,-0.273123
415,0.199216,0.247885,-0.0755393
416,1.18921,1.56929,0.501053
417,1.46474,1.49206,0.809633
418,1.10505,2.46113,1.32976
419,0.719203,-0.140137,0.730997
420,0.642739,1.01026,0.781275
421,0.773409,0.271306,0.552005
422,0.842765,-0.415967,0.180825
423,0.896843,-0.212803,0.0359701
424,0.874251,-0.749706,-0.239062
425,0.487642,0.736841,0.116017
426,0.662558,2.60643,0.97734
427,0.994153,0.517151,0.755061
428,0.735951,1.20551,0.86284
429,0.550229,0.214249,0.584033
430,0.198023,-0.305123,0.233962
431,0.349527,1.03295,0.496645
432,0.744202,-0.816688,0.0102763
433,0.383634,0.145355,0.0577782
434,0.296409,0.247032,0.119201
435,0.460889,1.3043,0.523198
436,0.434233,2.47598,1.16636
437,1.49057,0.0188816,0.692304
438,0.491413,1.23682,0.839582
439,0.114454,-1.08365,0.115189
440,0.722324,0.164215,0.125018
441,1.07627,2.93695,1.09259
442,0.56457,2.28642,1.43603
443,0.251457,-0.266455,0.752255
444,0.1884,-0.200174,0.374137
445,-0.00493257,-0.0824664,0.191068
446,0.285515,-0.525975,-0.0701696
447,0.620624,0.412993,0.101224
448,1.01199,1.81855,0.68981
449,0.818208,-0.596744,0.198286
450,0.455081,-0.832867,-0.167687
451,0.890907,1.18883,0.311158
452,0.646875,-0.803837,-0.0934696
453,0.32796,1.15729,0.345652
454,0.720023,1.75826,0.815454
455,0.430105,0.136566,0.526401
456,0.766148,0.396579,0.446183
457,0.979122,-0.202821,0.190616
458,0.282118,0.969981,0.447454
459,0.0654083,1.14178,0.660344
460,-0.276258,0.855777,0.682668
461,-0.351238,0.783242,0.674858
462,0.574925,1.38391,0.871735
463,0.54522,0.243965,0.599529
464,1.15644,2.43854,1.19526
465,1.19926,0.363311,0.829524
466,1.47847,0.90832,0.805511
467,1.99852,1.82993,1.10506
468,1.65068,1.73174,1.25487
469,1.61679,1.05491,1.10055
470,2.55053,2.1915,1.41255
471,2.15926,2.7361,1.78156
472,1.30989,0.90567,1.36011
473,1.29273,2.56637,1.68844
474,0.730696,0.837856,1.28015
475,0.793563,-0.144614,0.701662
476,0.156833,0.0425447,0.426974
477,0.0668857,-1.54047,-0.286177
478,0.0399112,0.0860251,-0.138655
479,-0.665958,-3.28975,-1.21466
480,-0.592201,-0.390301,-0.848935
481,-0.542132,-1.81017,-1.12474
482,-0.159679,0.902556,-0.348206
483,-0.573741,1.45955,0.300946
484,-0.198913,-1.44053,-0.324592
485,-0.0168218,0.614235,0.0227141
486,-0.466183,0.599165,0.218027
487,0.439861,0.524644,0.310468
488,0.657755,0.915717,0.503493
489,-0.252302,-0.797748,0.0172219
490,-0.0636722,0.0976857,0.0434594
491,-0.319077,-1.22844,-0.396822
492,-0.313179,-0.39678,-0.372143
493,1.05489,3.13724,0.869414
494,0.838491,1.37488,0.988705
495,-0.345163,1.17236,0.986693
496,-0.363973,-1.3872,0.101986
497,-0.878715,-0.156019,0.00566282
498,0.329028,1.41355,0.494461
499,0.90326,2.35019,1.1133
