t,x_true,y_obs,pf_mean
192,-0.25574,-2.11053,-0.901134
193,-0.156562,0.667853,-0.327598
194,0.233111,0.105415,-0.147366
195,-0.667593,-1.89955,-0.737948
196,-0.482834,-0.962957,-0.761815
197,-1.06856,0.586417,-0.243192
198,-1.43405,-0.448328,-0.306945
199,-1.18189,-0.490271,-0.345471
200,-0.661301,-0.621559,-0.413307
201,-0.461645,-0.744961,-0.496609
202,-0.570654,-1.82165,-0.931424
203,-0.880058,-1.69932,-1.13555
204,-0.890054,-0.23317,-0.757653
205,-0.834487,1.35658,0.0233773
206,-1.38807,-2.24385,-0.750305
207,-1.20944,-3.28945,-1.5633
208,-0.421563,1.62083,-0.402464
209,-0.306758,0.703379,-0.0100069
210,-0.823135,-1.2608,-0.434603
211,0.558031,-0.119678,-0.285203
212,0.369069,2.1068,0.57923
213,0.32773,1.11391,0.729566
214,0.62856,1.08864,0.811959
215,0.0889748,0.652054,0.701322
216,0.495849,0.346659,0.53169
217,0.208075,0.0798634,0.349926
218,0.421549,-0.827626,-0.088338
219,1.63024,-0.0687638,-0.0746395
220,0.551811,2.78749,0.926494
221,-0.626204,-0.807194,0.287062
222,-0.598095,-0.47294,0.0217941
223,-1.02109,-0.975502,-0.314671
224,-0.465237,1.39977,0.316581
225,0.133144,0.290505,0.267352
226,-0.0693172,-0.335555,0.0249981
227,-0.646834,-1.5751,-0.530442
228,-0.0620473,0.167581,-0.261109
229,-0.461231,0.191304,-0.0771981
230,-0.556662,-0.947601,-0.384076
231,-0.524206,-0.875347,-0.521333
232,-0.193196,-0.748743,-0.567142
233,0.0713334,-0.162657,-0.381367
234,-0.229074,0.874593,0.0710695
235,-0.520703,-0.969866,-0.285796
236,-0.752474,-0.0741748,-0.183686
237,-0.0278969,0.806189,0.179004
238,-0.386826,0.0440146,0.121051
239,-0.519987,-1.63657,-0.520935
240,0.00309473,0.356858,-0.178595
241,0.253996,2.76954,0.858768
242,0.0191366,1.64566,1.06539
243,0.274141,1.91225,1.28621
244,0.42948,-0.14441,0.708712
245,-0.276696,-1.73012,-0.191186
246,0.732385,1.06088,0.243334
247,1.11006,1.36806,0.613637
248,0.688751,0.851513,0.654666
249,0.612857,0.00336184,0.386259
250,0.582823,0.111715,0.253407
251,0.840599,1.19249,0.553185
252,1.60739,0.0736383,0.343812
253,2.07925,1.74383,0.814305
254,2.19703,3.54851,1.69146
255,1.68747,1.46556,1.50929
256,1.84387,1.54556,1.42259
257,0.880689,2.55221,1.73046
258,0.699592,1.20558,1.43664
259,0.207946,-1.16175,0.442262
260,-0.485191,-0.821814,-0.0319305
261,-0.482552,-0.0990079,-0.0592717
262,0.00259481,3.10746,1.0589
263,1.29912,1.21627,1.03627
264,1.92407,2.52386,1.48782
265,1.09305,2.33938,1.66976
266,1.3584,3.01539,2.0174
267,0.529768,-2.08007,0.410132
268,0.423128,0.223188,0.323497
269,1.15194,0.466205,0.36188
270,0.37421,1.42122,0.710268
271,0.345232,-1.27323,-0.0363966
272,-0.0727679,-0.223188,-0.104178
273,-0.361143,-1.24814,-0.489661
274,0.769847,-0.526655,-0.470902
275,-0.125501,1.36919,0.192052
276,-0.346807,-0.172899,0.0552731
277,-0.570351,-1.80769,-0.599858
278,-0.417847,-1.29895,-0.807879
279,0.609772,0.677526,-0.238324
280,0.622811,1.05068,0.231271
281,0.194188,0.794182,0.419584
282,-0.0544495,-0.157294,0.18673
283,0.28523,0.658626,0.335818
284,0.355851,0.536497,0.392141
285,0.739859,-0.250168,0.157948
286,-0.140862,-0.475369,-0.0756811
287,-0.428945,0.794245,0.226379
288,-0.441811,0.348089,0.24863
289,-1.13217,-2.4727,-0.706549
290,-0.349895,-2.36945,-1.20646
291,0.79119,-1.36004,-1.18206
292,0.732915,1.18401,-0.305481
293,0.661015,1.28341,0.242776
294,0.639718,0.48973,0.316388
295,1.08697,1.94187,0.868657
296,1.63765,2.55428,1.4202
297,0.880538,0.783652,1.1164
298,0.559077,1.02077,1.0028
299,0.764378,3.22015,1.72902
300,0.815065,1.13127,1.3909
301,0.779276,0.238953,0.875717
302,1.17582,0.353197,0.637069
303,0.827421,-0.174347,0.31143
304,2.0177,2.59699,1.09651
305,1.58446,1.76097,1.24597
306,0.616907,1.68676,1.32909
307,0.772994,1.35967,1.24981
308,0.573295,0.126148,0.791224
309,0.475836,-0.836004,0.173429
310,-0.103449,0.455292,0.26283
311,0.274018,0.940999,0.476372
312,-0.0622898,1.64626,0.863568
313,0.138919,0.820216,0.791498
314,-0.24929,0.881413,0.782153
315,-1.06799,0.0939378,0.48453
316,-0.341912,-0.862826,-0.00711548
317,-0.980405,0.709232,0.245157
318,-1.00562,-2.50521,-0.722924
319,-0.911196,-0.0427527,-0.42875
320,-0.164471,-0.491308,-0.417236
321,0.476546,0.456527,-0.0887503
322,-0.0277081,0.837609,0.233752
323,0.361616,0.125036,0.184947
324,0.538044,0.693471,0.352511
325,0.338837,-0.817913,-0.0681958
326,-0.305206,1.00487,0.326133
327,-0.17802,0.187281,0.24205
328,-1.15718,-3.67222,-1.12155
329,0.0544888,0.427548,-0.525774
330,-0.302492,0.275626,-0.208799
331,-0.489297,-0.401982,-0.254671
332,-0.378753,-2.3479,-0.958003
333,-0.852587,-0.565669,-0.75607
334,-0.512189,-0.572709,-0.639229
335,-1.2516,-1.00973,-0.728048
336,-0.763555,-2.41999,-1.2527
337,-0.115206,-0.677806,-0.973287
338,0.716059,-0.779819,-0.848355
339,0.0290654,-0.740703,-0.744397
340,0.494788,-0.779581,-0.720077
341,0.0789323,0.569569,-0.216826
342,0.30634,-0.126192,-0.170618
343,-0.360706,-2.30469,-0.878339
344,-0.527736,-0.760408,-0.784173
345,-0.28148,-1.27494,-0.910242
346,-1.0197,-0.603463,-0.743236
347,-0.978903,-0.162786,-0.487998
348,-1.75243,-2.14202,-1.04427
349,-1.03141,-0.0195036,-0.619842
350,-0.680968,-0.215923,-0.43532
351,-0.450283,0.358646,-0.129551
352,-0.414429,-1.36315,-0.563236
353,-0.189758,0.821105,-0.0406429
354,-0.472951,0.620117,0.192679
355,-1.64261,-1.40685,-0.368725
356,-1.78379,-0.539758,-0.415112
357,-2.00439,-1.05588,-0.610913
358,-2.14575,-2.35709,-1.18008
359,-1.94475,-2.2533,-1.47223
360,-1.78681,-1.82359,-1.49262
361,-1.58764,-2.66127,-1.79251
362,-1.84339,-0.983189,-1.39034
363,-2.21629,-1.90125,-1.47105
364,-2.0176,-3.23006,-1.98464
365,-1.99083,0.138115,-1.14137
366,-1.6055,-0.480702,-0.837808
367,-1.29769,-1.83784,-1.12248
368,-1.46897,-1.48236,-1.18779
369,-1.53417,-0.0560473,-0.719799
370,-1.05075,-0.888081,-0.73629
371,-1.03498,-0.828734,-0.720114
372,-0.633161,-0.988473,-0.760262
373,-0.447336,-1.74087,-1.04514
374,-0.0229967,1.52153,-0.0865876
375,0.322586,1.51948,0.479332
376,0.446573,1.22041,0.70105
377,0.719036,0.950549,0.754098
378,0.503337,1.71408,1.05011
379,0.223935,-0.170046,0.554727
380,-0.520737,-0.49169,0.15369
381,-0.737508,-0.00324741,0.0868502
382,-0.673745,0.932374,0.385192
383,-1.10254,-0.0349428,0.232333
384,-0.951506,-1.85602,-0.494812
385,-1.29518,-1.87781,-0.925121
386,-0.856824,-1.76395,-1.15893
387,-0.543297,-1.87101,-1.34335
388,-0.0639201,0.292247,-0.687983
389,0.198341,1.88533,0.234517
390,0.392913,-0.0185081,0.136224
391,0.00796294,-2.70614,-0.824524
392,0.0853557,-0.401401,-0.632122
393,-0.0602941,-0.114039,-0.410959
394,-0.531296,-1.60055,-0.798842
395,-0.718267,-0.544351,-0.66614
396,-0.581908,-2.52979,-1.25395
397,0.0118451,-0.138991,-0.783492
398,0.186305,1.3461,0.00319712
399,0.438906,0.847252,0.294801
400,0.618016,0.0607347,0.19484
401,0.709746,-0.113372,0.0693419
402,0.873771,1.88584,0.687098
403,0.906048,-0.431825,0.270089
404,0.697122,1.10138,0.530293
405,0.526984,0.403806,0.448977
406,0.0529757,-0.249274,0.172712
407,0.083867,0.0702642,0.13327
408,0.496705,2.07949,0.800776
409,0.625847,0.128348,0.516516
410,0.606299,0.973531,0.64545
411,0.10179,-1.18115,-0.0322987
412,0.7239,-0.0794639,-0.0445871
413,0.244833,-1.11257,-0.430104
414,0.855665,-0.0877182,-0.270521
415,0.199216,0.247885,-0.0767915
416,1.18921,1.56929,0.48826
417,1.46474,1.49206,0.808848
418,1.10505,2.46113,1.33308
419,0.719203,-0.140137,0.739973
420,0.642739,1.01026,0.780182
421,0.773409,0.271306,0.549397
422,0.842765,-0.415967,0.171982
423,0.896843,-0.212803,0.044299
424,0.874251,-0.749706,-0.236904
425,0.487642,0.736841,0.116138
426,0.662558,2.60643,0.978114
427,0.994153,0.517151,0.763043
428,0.735951,1.20551,0.879584
429,0.550229,0.214249,0.585165
430,0.198023,-0.305123,0.239565
431,0.349527,1.03295,0.510045
432,0.744202,-0.816688,0.00916715
433,0.383634,0.145355,0.0522148
434,0.296409,0.247032,0.112679
435,0.460889,1.3043,0.511935
436,0.434233,2.47598,1.15703
437,1.49057,0.0188816,0.6854
438,0.491413,1.23682,0.823323
439,0.114454,-1.08365,0.103856
440,0.722324,0.164215,0.117243
441,1.07627,2.93695,1.11185
442,0.56457,2.28642,1.44004
443,0.251457,-0.266455,0.755895
444,0.1884,-0.200174,0.376384
445,-0.00493257,-0.0824664,0.179837
446,0.285515,-0.525975,-0.0819998
447,0.620624,0.412993,0.0985154
448,1.01199,1.81855,0.672875
449,0.818208,-0.596744,0.191966
450,0.455081,-0.832867,-0.156208
451,0.890907,1.18883,0.311772
452,0.646875,-0.803837,-0.0958794
453,0.32796,1.15729,0.355053
454,0.720023,1.75826,0.81814
455,0.430105,0.136566,0.529766
456,0.766148,0.396579,0.45305
457,0.979122,-0.202821,0.198855
458,0.282118,0.969981,0.458825
459,0.0654083,1.14178,0.656697
460,-0.276258,0.855777,0.682483
461,-0.351238,0.783242,0.69056
462,0.574925,1.38391,0.890532
463,0.54522,0.243965,0.608526
464,1.15644,2.43854,1.22971
465,1.19926,0.363311,0.849467
466,1.47847,0.90832,0.817444
467,1.99852,1.82993,1.11178
468,1.65068,1.73174,1.24625
469,1.61679,1.05491,1.086
470,2.55053,2.1915,1.39538
471,2.15926,2.7361,1.75317
472,1.30989,0.90567,1.34977
473,1.29273,2.56637,1.66332
474,0.730696,0.837856,1.26185
475,0.793563,-0.144614,0.69211
476,0.156833,0.0425447,0.437105
477,0.0668857,-1.54047,-0.255933
478,0.0399112,0.0860251,-0.113417
479,-0.665958,-3.28975,-1.17983
480,-0.592201,-0.390301,-0.827876
481,-0.542132,-1.81017,-1.10937
482,-0.159679,0.902556,-0.342926
483,-0.573741,1.45955,0.291543
484,-0.198913,-1.44053,-0.343187
485,-0.0168218,0.614235,0.0081032
486,-0.466183,0.599165,0.215611
487,0.439861,0.524644,0.303465
488,0.657755,0.915717,0.495161
489,-0.252302,-0.797748,-0.0151978
490,-0.0636722,0.0976857,0.0231398
491,-0.319077,-1.22844,-0.400621
492,-0.313179,-0.39678,-0.388647
493,1.05489,3.13724,0.848121
494,0.838491,1.37488,0.986222
495,-0.345163,1.17236,0.983586
496,-0.363973,-1.3872,0.0840359
497,-0.878715,-0.156019,-0.00436505
498,0.329028,1.41355,0.474825
499,0.90326,2.35019,1.08816
