t,x_true,y_obs,pf_mean
94,-0.274246,-0.228638,-0.797647
95,-0.380521,0.463053,-0.320974
96,-0.693376,0.743379,0.00332562
97,-0.69568,-1.00386,-0.377935
98,-0.39475,-1.7472,-0.878497
99,-0.754392,-1.07777,-0.841212
100,0.184921,-0.461379,-0.639092
101,1.00877,1.15082,0.0597607
102,0.753022,0.645037,0.228841
103,0.369827,0.628494,0.363945
104,0.442186,2.08105,0.813585
105,0.481182,1.40533,0.900477
106,-0.242297,-0.898826,0.223252
107,-0.654119,-0.31817,-0.00863745
108,-0.589525,0.685938,0.120842
109,-0.0620364,0.351676,0.18296
110,-1.36023,-0.766485,-0.217747
111,-1.12265,0.487931,0.0926112
112,-1.44467,-1.0845,-0.420098
113,-0.867171,-0.647097,-0.396136
114,-0.29614,0.916017,0.162177
115,-0.202505,-1.35056,-0.273916
116,-1.0919,-3.26679,-1.09347
117,-1.86478,-2.77283,-1.52489
118,-2.05452,-2.01082,-1.51852
119,-1.81105,-1.19494,-1.29639
120,-2.27009,-2.21925,-1.47995
121,-3.11601,-4.3345,-2.29799
122,-2.82522,-2.70271,-2.28079
123,-2.73223,-2.55072,-2.22085
124,-2.44713,-2.48232,-2.10922
125,-2.10637,-2.35929,-1.9987
126,-1.46231,-1.82052,-1.83771
127,-1.7517,-2.52279,-1.99202
128,-0.981731,-0.906465,-1.55465
129,-1.23483,-3.41151,-2.13038
130,-1.2604,0.302411,-0.861641
131,-0.0921236,-2.09969,-1.29367
132,0.272816,-1.14239,-1.09103
133,-0.79403,-1.41112,-1.24095
134,-0.120226,0.0537402,-0.718988
135,-0.112599,0.703253,-0.23483
136,0.0416512,1.28362,0.226367
137,-0.41736,-0.2015,-0.0328739
138,0.118122,0.131074,0.0431716
139,0.00732846,-1.72225,-0.468137
140,1.04012,-0.360098,-0.381085
141,0.644815,0.573141,0.00914145
142,1.22454,0.664795,0.338271
143,0.84788,1.03139,0.480175
144,1.02905,1.54518,0.720539
145,0.639269,1.38163,0.905759
146,0.985465,0.484678,0.699693
147,1.16318,1.87111,1.00518
148,2.04589,0.83539,0.886902
149,1.46775,1.70976,1.06936
150,0.387297,1.30347,1.04857
151,1.20148,2.02963,1.26524
152,0.832902,1.49161,1.1097
153,1.57066,1.6577,1.25744
154,1.02388,1.07904,1.19053
155,0.412183,1.82643,1.31217
156,0.384597,2.09076,1.46831
157,0.937125,0.825152,1.18053
158,0.63994,1.45363,1.19141
159,0.441529,1.08488,1.14466
160,0.999861,0.36999,0.860775
161,0.735238,0.332787,0.666586
162,0.425001,-0.629635,0.0889993
163,-0.409202,-1.20571,-0.573913
164,-0.130622,-0.340639,-0.450658
165,-0.895435,-0.734082,-0.456681
166,-0.570048,0.468779,-0.0374155
167,-0.966495,-0.888086,-0.376005
168,-0.888363,0.218961,-0.0560773
169,-1.46934,-2.5296,-0.896929
170,-2.00376,-2.57092,-1.30178
171,-0.675141,0.410965,-0.687454
172,-1.43299,-1.19818,-0.956119
173,-2.05703,-0.465317,-0.751487
174,-2.00065,-1.89092,-1.18872
175,-1.54369,-0.128723,-0.761348
176,-1.51773,-3.14025,-1.47781
177,-1.35317,-3.06167,-1.96241
178,-0.736456,0.980202,-0.736939
179,-0.0379078,-0.313717,-0.590543
180,-0.335835,1.02732,-0.170485
181,-0.137092,0.390292,0.0605451
182,-0.872713,-1.33122,-0.362888
183,-0.192836,0.75688,0.0963163
184,-0.351069,-0.0665961,0.0404621
185,-0.983106,1.29537,0.477679
186,-0.449925,-1.80827,-0.476881
187,-0.905291,0.197734,-0.133121
188,-0.754438,-0.762675,-0.273076
189,-0.753343,1.05761,0.231583
190,-1.12741,-2.03399,-0.535133
191,-1.0641,0.122079,-0.34478
192,-0.25574,-2.11053,-0.895322
193,-0.156562,0.667853,-0.323337
194,0.233111,0.105415,-0.223426
195,-0.667593,-1.89955,-0.736945
196,-0.482834,-0.962957,-0.817808
197,-1.06856,0.586417,-0.195842
198,-1.43405,-0.448328,-0.232732
199,-1.18189,-0.490271,-0.335498
200,-0.661301,-0.621559,-0.497205
201,-0.461645,-0.744961,-0.533079
202,-0.570654,-1.82165,-0.836046
203,-0.880058,-1.69932,-1.13098
204,-0.890054,-0.23317,-0.810863
205,-0.834487,1.35658,-0.0751735
206,-1.38807,-2.24385,-0.80486
207,-1.20944,-3.28945,-1.46184
208,-0.421563,1.62083,-0.535095
209,-0.306758,0.703379,-0.0906862
210,-0.823135,-1.2608,-0.410315
211,0.558031,-0.119678,-0.22573
212,0.369069,2.1068,0.576485
213,0.32773,1.11391,0.825113
214,0.62856,1.08864,0.830344
215,0.0889748,0.652054,0.698021
216,0.495849,0.346659,0.635592
217,0.208075,0.0798634,0.468704
218,0.421549,-0.827626,-0.0579878
219,1.63024,-0.0687638,-0.0921245
220,0.551811,2.78749,0.95264
221,-0.626204,-0.807194,0.203104
222,-0.598095,-0.47294,-0.0885989
223,-1.02109,-0.975502,-0.394723
224,-0.465237,1.39977,0.30796
225,0.133144,0.290505,0.26911
226,-0.0693172,-0.335555,-0.0283672
227,-0.646834,-1.5751,-0.542432
228,-0.0620473,0.167581,-0.27656
229,-0.461231,0.191304,-0.0769501
230,-0.556662,-0.947601,-0.396589
231,-0.524206,-0.875347,-0.521868
232,-0.193196,-0.748743,-0.525132
233,0.0713334,-0.162657,-0.379406
234,-0.229074,0.874593,0.141791
235,-0.520703,-0.969866,-0.271417
236,-0.752474,-0.0741748,-0.243253
237,-0.0278969,0.806189,0.149346
238,-0.386826,0.0440146,0.163407
239,-0.519987,-1.63657,-0.476816
240,0.00309473,0.356858,-0.102951
241,0.253996,2.76954,0.945908
242,0.0191366,1.64566,1.17225
243,0.274141,1.91225,1.43795
244,0.42948,-0.14441,0.873551
245,-0.276696,-1.73012,-0.0324077
246,0.732385,1.06088,0.335669
247,1.11006,1.36806,0.666971
248,0.688751,0.851513,0.750492
249,0.612857,0.00336184,0.49786
250,0.582823,0.111715,0.406401
251,0.840599,1.19249,0.67174
252,1.60739,0.0736383,0.39387
253,2.07925,1.74383,0.832142
254,2.19703,3.54851,1.68439
255,1.68747,1.46556,1.49383
256,1.84387,1.54556,1.43504
257,0.880689,2.55221,1.72267
258,0.699592,1.20558,1.37391
259,0.207946,-1.16175,0.330361
260,-0.485191,-0.821814,-0.0999648
261,-0.482552,-0.0990079,-0.0208637
262,0.00259481,3.10746,0.74505
263,1.29912,1.21627,0.909106
264,1.92407,2.52386,1.43293
265,1.09305,2.33938,1.77537
266,1.3584,3.01539,2.18127
267,0.529768,-2.08007,0.631849
268,0.423128,0.223188,0.591827
269,1.15194,0.466205,0.521983
270,0.37421,1.42122,0.702787
271,0.345232,-1.27323,0.0442131
272,-0.0727679,-0.223188,-0.0629274
273,-0.361143,-1.24814,-0.446815
274,0.769847,-0.526655,-0.48336
275,-0.125501,1.36919,0.194605
276,-0.346807,-0.172899,0.12494
277,-0.570351,-1.80769,-0.496379
278,-0.417847,-1.29895,-0.681384
279,0.609772,0.677526,-0.21534
280,0.622811,1.05068,0.152032
281,0.194188,0.794182,0.459835
282,-0.0544495,-0.157294,0.283589
283,0.28523,0.658626,0.403269
284,0.355851,0.536497,0.400603
285,0.739859,-0.250168,0.223073
286,-0.140862,-0.475369,-0.138984
287,-0.428945,0.794245,0.0622316
288,-0.441811,0.348089,0.216566
289,-1.13217,-2.4727,-0.713883
290,-0.349895,-2.36945,-1.39244
291,0.79119,-1.36004,-1.27756
292,0.732915,1.18401,-0.326751
293,0.661015,1.28341,0.104109
294,0.639718,0.48973,0.171967
295,1.08697,1.94187,0.509698
296,1.63765,2.55428,1.23173
297,0.880538,0.783652,1.01187
298,0.559077,1.02077,1.00403
299,0.764378,3.22015,1.69876
300,0.815065,1.13127,1.44522
301,0.779276,0.238953,1.00066
302,1.17582,0.353197,0.793285
303,0.827421,-0.174347,0.407455
304,2.0177,2.59699,1.04298
305,1.58446,1.76097,1.2214
306,0.616907,1.68676,1.30766
307,0.772994,1.35967,1.21431
308,0.573295,0.126148,0.68179
309,0.475836,-0.836004,0.109504
310,-0.103449,0.455292,0.195655
311,0.274018,0.940999,0.376804
312,-0.0622898,1.64626,0.840271
313,0.138919,0.820216,0.692439
314,-0.24929,0.881413,0.741168
315,-1.06799,0.0939378,0.402154
316,-0.341912,-0.862826,-0.10824
317,-0.980405,0.709232,0.214532
318,-1.00562,-2.50521,-0.775671
319,-0.911196,-0.0427527,-0.467357
320,-0.164471,-0.491308,-0.465902
321,0.476546,0.456527,-0.178019
322,-0.0277081,0.837609,0.166592
323,0.361616,0.125036,0.174607
324,0.538044,0.693471,0.329748
325,0.338837,-0.817913,0.00913957
326,-0.305206,1.00487,0.340915
327,-0.17802,0.187281,0.255418
328,-1.15718,-3.67222,-0.977971
329,0.0544888,0.427548,-0.492229
330,-0.302492,0.275626,-0.189939
331,-0.489297,-0.401982,-0.198166
332,-0.378753,-2.3479,-0.900242
333,-0.852587,-0.565669,-0.740575
334,-0.512189,-0.572709,-0.598454
335,-1.2516,-1.00973,-0.678369
336,-0.763555,-2.41999,-1.24087
337,-0.115206,-0.677806,-0.968363
338,0.716059,-0.779819,-0.791916
339,0.0290654,-0.740703,-0.725112
340,0.494788,-0.779581,-0.699465
341,0.0789323,0.569569,-0.252826
342,0.30634,-0.126192,-0.211158
343,-0.360706,-2.30469,-1.09597
344,-0.527736,-0.760408,-0.92243
345,-0.28148,-1.27494,-0.96437
346,-1.0197,-0.603463,-0.739278
347,-0.978903,-0.162786,-0.471843
348,-1.75243,-2.14202,-1.007
349,-1.03141,-0.0195036,-0.602228
350,-0.680968,-0.215923,-0.508424
351,-0.450283,0.358646,-0.187019
352,-0.414429,-1.36315,-0.500741
353,-0.189758,0.821105,-0.0310921
354,-0.472951,0.620117,0.168519
355,-1.64261,-1.40685,-0.304287
356,-1.78379,-0.539758,-0.264097
357,-2.00439,-1.05588,-0.499021
358,-2.14575,-2.35709,-1.12605
359,-1.94475,-2.2533,-1.41966
360,-1.78681,-1.82359,-1.40187
361,-1.58764,-2.66127,-1.68999
362,-1.84339,-0.983189,-1.4632
363,-2.21629,-1.90125,-1.498
364,-2.0176,-3.23006,-1.94101
365,-1.99083,0.138115,-1.03899
366,-1.6055,-0.480702,-0.788961
367,-1.29769,-1.83784,-1.1306
368,-1.46897,-1.48236,-1.31827
369,-1.53417,-0.0560473,-0.692136
370,-1.05075,-0.888081,-0.692647
371,-1.03498,-0.828734,-0.725918
372,-0.633161,-0.988473,-0.807995
373,-0.447336,-1.74087,-1.06779
374,-0.0229967,1.52153,-0.167433
375,0.322586,1.51948,0.479836
376,0.446573,1.22041,0.740269
377,0.719036,0.950549,0.789481
378,0.503337,1.71408,1.09933
379,0.223935,-0.170046,0.660657
380,-0.520737,-0.49169,0.140649
381,-0.737508,-0.00324741,0.0740558
382,-0.673745,0.932374,0.557806
383,-1.10254,-0.0349428,0.350014
384,-0.951506,-1.85602,-0.457622
385,-1.29518,-1.87781,-0.767686
386,-0.856824,-1.76395,-1.00343
387,-0.543297,-1.87101,-1.13461
388,-0.0639201,0.292247,-0.515179
389,0.198341,1.88533,0.231063
390,0.392913,-0.0185081,0.0946166
391,0.00796294,-2.70614,-0.966414
392,0.0853557,-0.401401,-0.722704
393,-0.0602941,-0.114039,-0.43141
394,-0.531296,-1.60055,-0.778883
395,-0.718267,-0.544351,-0.737701
396,-0.581908,-2.52979,-1.34428
397,0.0118451,-0.138991,-0.783956
398,0.186305,1.3461,0.0366103
399,0.438906,0.847252,0.331265
400,0.618016,0.0607347,0.157978
401,0.709746,-0.113372,0.0697326
402,0.873771,1.88584,0.60902
403,0.906048,-0.431825,0.163874
404,0.697122,1.10138,0.510536
405,0.526984,0.403806,0.49968
406,0.0529757,-0.249274,0.246335
407,0.083867,0.0702642,0.220343
408,0.496705,2.07949,0.777344
409,0.625847,0.128348,0.509296
410,0.606299,0.973531,0.701281
411,0.10179,-1.18115,-0.107346
412,0.7239,-0.0794639,-0.0161308
413,0.244833,-1.11257,-0.338979
414,0.855665,-0.0877182,-0.161767
415,0.199216,0.247885,-0.0460908
416,1.18921,1.56929,0.542188
417,1.46474,1.49206,0.79346
418,1.10505,2.46113,1.42691
419,0.719203,-0.140137,0.742435
420,0.642739,1.01026,0.797495
421,0.773409,0.271306,0.450967
422,0.842765,-0.415967,0.0797413
423,0.896843,-0.212803,-0.01271
424,0.874251,-0.749706,-0.21144
425,0.487642,0.736841,0.219675
426,0.662558,2.60643,1.0149
427,0.994153,0.517151,0.787392
428,0.735951,1.20551,1.01496
429,0.550229,0.214249,0.71331
430,0.198023,-0.305123,0.238966
431,0.349527,1.03295,0.584747
432,0.744202,-0.816688,0.0260869
433,0.383634,0.145355,0.0471254
434,0.296409,0.247032,0.0252748
435,0.460889,1.3043,0.504681
436,0.434233,2.47598,1.11424
437,1.49057,0.0188816,0.740989
438,0.491413,1.23682,0.719084
439,0.114454,-1.08365,0.171281
440,0.722324,0.164215,0.132978
441,1.07627,2.93695,1.20535
442,0.56457,2.28642,1.5193
443,0.251457,-0.266455,0.656998
444,0.1884,-0.200174,0.35015
445,-0.00493257,-0.0824664,0.189321
446,0.285515,-0.525975,-0.0824989
447,0.620624,0.412993,0.022201
448,1.01199,1.81855,0.610502
449,0.818208,-0.596744,0.33518
450,0.455081,-0.832867,-0.0591322
451,0.890907,1.18883,0.388691
452,0.646875,-0.803837,-0.0413081
453,0.32796,1.15729,0.347321
454,0.720023,1.75826,0.880563
455,0.430105,0.136566,0.598613
456,0.766148,0.396579,0.604513
457,0.979122,-0.202821,0.28039
458,0.282118,0.969981,0.525032
459,0.0654083,1.14178,0.643501
460,-0.276258,0.855777,0.659549
461,-0.351238,0.783242,0.706893
462,0.574925,1.38391,0.859543
463,0.54522,0.243965,0.590171
464,1.15644,2.43854,1.17991
465,1.19926,0.363311,0.809962
466,1.47847,0.90832,0.799093
467,1.99852,1.82993,0.961094
468,1.65068,1.73174,1.0999
469,1.61679,1.05491,1.03978
470,2.55053,2.1915,1.30929
471,2.15926,2.7361,1.49593
472,1.30989,0.90567,1.23728
473,1.29273,2.56637,1.65484
474,0.730696,0.837856,1.25054
475,0.793563,-0.144614,0.663826
476,0.156833,0.0425447,0.368074
477,0.0668857,-1.54047,-0.237684
478,0.0399112,0.0860251,-0.11372
479,-0.665958,-3.28975,-0.986898
480,-0.592201,-0.390301,-0.704203
481,-0.542132,-1.81017,-0.965907
482,-0.159679,0.902556,-0.309613
483,-0.573741,1.45955,0.300646
484,-0.198913,-1.44053,-0.292161
485,-0.0168218,0.614235,0.101668
486,-0.466183,0.599165,0.283746
487,0.439861,0.524644,0.389887
488,0.657755,0.915717,0.63459
489,-0.252302,-0.797748,0.129253
490,-0.0636722,0.0976857,0.106445
491,-0.319077,-1.22844,-0.371159
492,-0.313179,-0.39678,-0.335132
493,1.05489,3.13724,1.13473
494,0.838491,1.37488,1.31471
495,-0.345163,1.17236,1.2257
496,-0.363973,-1.3872,0.080128
497,-0.878715,-0.156019,-0.0970836
498,0.329028,1.41355,0.47034
499,0.90326,2.35019,1.12506
