t,x_true,y_obs,pf_mean
240,0.00309473,0.356858,-0.137359
241,0.253996,2.76954,0.827937
242,0.0191366,1.64566,0.978824
243,0.274141,1.91225,1.2355
244,0.42948,-0.14441,0.659657
245,-0.276696,-1.73012,-0.175811
246,0.732385,1.06088,0.308467
247,1.11006,1.36806,0.667823
248,0.688751,0.851513,0.656313
249,0.612857,0.00336184,0.420735
250,0.582823,0.111715,0.303756
251,0.840599,1.19249,0.554387
252,1.60739,0.0736383,0.431242
253,2.07925,1.74383,0.827055
254,2.19703,3.54851,1.75136
255,1.68747,1.46556,1.51922
256,1.84387,1.54556,1.40573
257,0.880689,2.55221,1.72369
258,0.699592,1.20558,1.43056
259,0.207946,-1.16175,0.381468
260,-0.485191,-0.821814,-0.0674411
261,-0.482552,-0.0990079,-0.0758661
262,0.00259481,3.10746,0.922065
263,1.29912,1.21627,0.946858
264,1.92407,2.52386,1.38379
265,1.09305,2.33938,1.60274
266,1.3584,3.01539,1.96938
267,0.529768,-2.08007,0.626418
268,0.423128,0.223188,0.462604
269,1.15194,0.466205,0.408463
270,0.37421,1.42122,0.723239
271,0.345232,-1.27323,-0.0413112
272,-0.0727679,-0.223188,-0.126259
273,-0.361143,-1.24814,-0.481279
274,0.769847,-0.526655,-0.458452
275,-0.125501,1.36919,0.176646
276,-0.346807,-0.172899,0.0250438
277,-0.570351,-1.80769,-0.552368
278,-0.417847,-1.29895,-0.779075
279,0.609772,0.677526,-0.154809
280,0.622811,1.05068,0.319169
281,0.194188,0.794182,0.437999
282,-0.0544495,-0.157294,0.226179
283,0.28523,0.658626,0.367743
284,0.355851,0.536497,0.360927
285,0.739859,-0.250168,0.106146
286,-0.140862,-0.475369,-0.128153
287,-0.428945,0.794245,0.194141
288,-0.441811,0.348089,0.238754
289,-1.13217,-2.4727,-0.697423
290,-0.349895,-2.36945,-1.30128
291,0.79119,-1.36004,-1.20784
292,0.732915,1.18401,-0.316933
293,0.661015,1.28341,0.289927
294,0.639718,0.48973,0.31354
295,1.08697,1.94187,0.848984
296,1.63765,2.55428,1.37591
297,0.880538,0.783652,1.07725
298,0.559077,1.02077,0.971854
299,0.764378,3.22015,1.73029
300,0.815065,1.13127,1.41733
301,0.779276,0.238953,0.962347
302,1.17582,0.353197,0.683065
303,0.827421,-0.174347,0.29572
304,2.0177,2.59699,1.08443
305,1.58446,1.76097,1.22373
306,0.616907,1.68676,1.30108
307,0.772994,1.35967,1.21187
308,0.573295,0.126148,0.732509
309,0.475836,-0.836004,0.206733
310,-0.103449,0.455292,0.22747
311,0.274018,0.940999,0.461926
312,-0.0622898,1.64626,0.816916
313,0.138919,0.820216,0.780693
314,-0.24929,0.881413,0.813231
315,-1.06799,0.0939378,0.487118
316,-0.341912,-0.862826,0.0079189
317,-0.980405,0.709232,0.274054
318,-1.00562,-2.50521,-0.657418
319,-0.911196,-0.0427527,-0.360352
320,-0.164471,-0.491308,-0.381532
321,0.476546,0.456527,-0.0975376
322,-0.0277081,0.837609,0.210946
323,0.361616,0.125036,0.1517
324,0.538044,0.693471,0.359094
325,0.338837,-0.817913,-0.0700267
326,-0.305206,1.00487,0.318564
327,-0.17802,0.187281,0.254133
328,-1.15718,-3.67222,-1.24105
329,0.0544888,0.427548,-0.569843
330,-0.302492,0.275626,-0.250716
331,-0.489297,-0.401982,-0.30707
332,-0.378753,-2.3479,-0.923733
333,-0.852587,-0.565669,-0.711793
334,-0.512189,-0.572709,-0.645448
335,-1.2516,-1.00973,-0.73408
336,-0.763555,-2.41999,-1.25485
337,-0.115206,-0.677806,-0.985783
338,0.716059,-0.779819,-0.817885
339,0.0290654,-0.740703,-0.784098
340,0.494788,-0.779581,-0.73406
341,0.0789323,0.569569,-0.258114
342,0.30634,-0.126192,-0.199113
343,-0.360706,-2.30469,-0.875193
344,-0.527736,-0.760408,-0.741356
345,-0.28148,-1.27494,-0.860521
346,-1.0197,-0.603463,-0.692528
347,-0.978903,-0.162786,-0.459362
348,-1.75243,-2.14202,-1.02384
349,-1.03141,-0.0195036,-0.605438
350,-0.680968,-0.215923,-0.415783
351,-0.450283,0.358646,-0.110866
352,-0.414429,-1.36315,-0.531892
353,-0.189758,0.821105,-0.0720083
354,-0.472951,0.620117,0.127127
355,-1.64261,-1.40685,-0.419119
356,-1.78379,-0.539758,-0.449682
357,-2.00439,-1.05588,-0.608533
358,-2.14575,-2.35709,-1.15544
359,-1.94475,-2.2533,-1.4719
360,-1.78681,-1.82359,-1.44744
361,-1.58764,-2.66127,-1.78786
362,-1.84339,-0.983189,-1.43957
363,-2.21629,-1.90125,-1.50053
364,-2.0176,-3.23006,-1.96726
365,-1.99083,0.138115,-1.1323
366,-1.6055,-0.480702,-0.807242
367,-1.29769,-1.83784,-1.08346
368,-1.46897,-1.48236,-1.10391
369,-1.53417,-0.0560473,-0.695114
370,-1.05075,-0.888081,-0.724508
371,-1.03498,-0.828734,-0.724565
372,-0.633161,-0.988473,-0.745587
373,-0.447336,-1.74087,-1.05114
374,-0.0229967,1.52153,-0.0452936
375,0.322586,1.51948,0.516388
376,0.446573,1.22041,0.728851
377,0.719036,0.950549,0.776689
378,0.503337,1.71408,1.049
379,0.223935,-0.170046,0.583432
380,-0.520737,-0.49169,0.159099
381,-0.737508,-0.00324741,0.109257
382,-0.673745,0.932374,0.38185
383,-1.10254,-0.0349428,0.199153
384,-0.951506,-1.85602,-0.529097
385,-1.29518,-1.87781,-1.02209
386,-0.856824,-1.76395,-1.23099
387,-0.543297,-1.87101,-1.34788
388,-0.0639201,0.292247,-0.73953
389,0.198341,1.88533,0.247897
390,0.392913,-0.0185081,0.156128
391,0.00796294,-2.70614,-0.857339
392,0.0853557,-0.401401,-0.624276
393,-0.0602941,-0.114039,-0.413068
394,-0.531296,-1.60055,-0.747875
395,-0.718267,-0.544351,-0.592362
396,-0.581908,-2.52979,-1.2456
397,0.0118451,-0.138991,-0.801697
398,0.186305,1.3461,-0.0448199
399,0.438906,0.847252,0.236374
400,0.618016,0.0607347,0.166092
401,0.709746,-0.113372,0.0742282
402,0.873771,1.88584,0.723837
403,0.906048,-0.431825,0.238853
404,0.697122,1.10138,0.488152
405,0.526984,0.403806,0.405746
406,0.0529757,-0.249274,0.148327
407,0.083867,0.0702642,0.0862896
408,0.496705,2.07949,0.841008
409,0.625847,0.128348,0.570488
410,0.606299,0.973531,0.67985
411,0.10179,-1.18115,-0.00808896
412,0.7239,-0.0794639,0.0506881
413,0.244833,-1.11257,-0.333286
414,0.855665,-0.0877182,-0.268652
415,0.199216,0.247885,-0.0579274
416,1.18921,1.56929,0.536183
417,1.46474,1.49206,0.866182
418,1.10505,2.46113,1.31764
419,0.719203,-0.140137,0.718462
420,0.642739,1.01026,0.753247
421,0.773409,0.271306,0.543025
422,0.842765,-0.415967,0.197109
423,0.896843,-0.212803,0.0473254
424,0.874251,-0.749706,-0.245606
425,0.487642,0.736841,0.103328
426,0.662558,2.60643,0.95832
427,0.994153,0.517151,0.731107
428,0.735951,1.20551,0.875357
429,0.550229,0.214249,0.588485
430,0.198023,-0.305123,0.213254
431,0.349527,1.03295,0.468084
432,0.744202,-0.816688,-0.0376438
433,0.383634,0.145355,0.0239891
434,0.296409,0.247032,0.0746569
435,0.460889,1.3043,0.485225
436,0.434233,2.47598,1.10715
437,1.49057,0.0188816,0.654345
438,0.491413,1.23682,0.824051
439,0.114454,-1.08365,0.0940728
440,0.722324,0.164215,0.094851
441,1.07627,2.93695,1.05767
442,0.56457,2.28642,1.44577
443,0.251457,-0.266455,0.79293
444,0.1884,-0.200174,0.437534
445,-0.00493257,-0.0824664,0.236582
446,0.285515,-0.525975,-0.0234063
447,0.620624,0.412993,0.155943
448,1.01199,1.81855,0.735851
449,0.818208,-0.596744,0.228869
450,0.455081,-0.832867,-0.142373
451,0.890907,1.18883,0.2978
452,0.646875,-0.803837,-0.132652
453,0.32796,1.15729,0.323535
454,0.720023,1.75826,0.813887
455,0.430105,0.136566,0.555327
456,0.766148,0.396579,0.474589
457,0.979122,-0.202821,0.208059
458,0.282118,0.969981,0.484981
459,0.0654083,1.14178,0.661594
460,-0.276258,0.855777,0.713294
461,-0.351238,0.783242,0.707679
462,0.574925,1.38391,0.891116
463,0.54522,0.243965,0.667137
464,1.15644,2.43854,1.19154
465,1.19926,0.363311,0.823964
466,1.47847,0.90832,0.77276
467,1.99852,1.82993,1.08864
468,1.65068,1.73174,1.23917
469,1.61679,1.05491,1.12466
470,2.55053,2.1915,1.44287
471,2.15926,2.7361,1.76266
472,1.30989,0.90567,1.3414
473,1.29273,2.56637,1.69477
474,0.730696,0.837856,1.29032
475,0.793563,-0.144614,0.702842
476,0.156833,0.0425447,0.4258
477,0.0668857,-1.54047,-0.308043
478,0.0399112,0.0860251,-0.139022
479,-0.665958,-3.28975,-1.26579
480,-0.592201,-0.390301,-0.866035
481,-0.542132,-1.81017,-1.17023
482,-0.159679,0.902556,-0.404494
483,-0.573741,1.45955,0.302151
484,-0.198913,-1.44053,-0.359866
485,-0.0168218,0.614235,-0.0336863
486,-0.466183,0.599165,0.193877
487,0.439861,0.524644,0.285371
488,0.657755,0.915717,0.475961
489,-0.252302,-0.797748,0.026527
490,-0.0636722,0.0976857,0.0450142
491,-0.319077,-1.22844,-0.432735
492,-0.313179,-0.39678,-0.429323
493,1.05489,3.13724,0.904987
494,0.838491,1.37488,1.03034
495,-0.345163,1.17236,1.00133
496,-0.363973,-1.3872,0.0787907
497,-0.878715,-0.156019,-0.0397616
498,0.329028,1.41355,0.523687
499,0.90326,2.35019,1.17059
