t,x_true,y_obs,pf_mean
242,0.0191366,1.64566,1.07399
243,0.274141,1.91225,1.29312
244,0.42948,-0.14441,0.70971
245,-0.276696,-1.73012,-0.181425
246,0.732385,1.06088,0.261853
247,1.11006,1.36806,0.629397
248,0.688751,0.851513,0.665507
249,0.612857,0.00336184,0.392605
250,0.582823,0.111715,0.268643
251,0.840599,1.19249,0.570542
252,1.60739,0.0736383,0.360884
253,2.07925,1.74383,0.816491
254,2.19703,3.54851,1.70873
255,1.68747,1.46556,1.51199
256,1.84387,1.54556,1.42396
257,0.880689,2.55221,1.72308
258,0.699592,1.20558,1.43164
259,0.207946,-1.16175,0.438477
260,-0.485191,-0.821814,-0.0282343
261,-0.482552,-0.0990079,-0.0510623
262,0.00259481,3.10746,1.04948
263,1.29912,1.21627,1.04042
264,1.92407,2.52386,1.48792
265,1.09305,2.33938,1.68674
266,1.3584,3.01539,2.03832
267,0.529768,-2.08007,0.476772
268,0.423128,0.223188,0.356139
269,1.15194,0.466205,0.370769
270,0.37421,1.42122,0.711623
271,0.345232,-1.27323,-0.0223782
272,-0.0727679,-0.223188,-0.0915049
273,-0.361143,-1.24814,-0.486453
274,0.769847,-0.526655,-0.467491
275,-0.125501,1.36919,0.197684
276,-0.346807,-0.172899,0.0562818
277,-0.570351,-1.80769,-0.595039
278,-0.417847,-1.29895,-0.799539
279,0.609772,0.677526,-0.237351
280,0.622811,1.05068,0.224602
281,0.194188,0.794182,0.406584
282,-0.0544495,-0.157294,0.183694
283,0.28523,0.658626,0.336542
284,0.355851,0.536497,0.384062
285,0.739859,-0.250168,0.138875
286,-0.140862,-0.475369,-0.0851102
287,-0.428945,0.794245,0.224999
288,-0.441811,0.348089,0.253215
289,-1.13217,-2.4727,-0.712326
290,-0.349895,-2.36945,-1.24326
291,0.79119,-1.36004,-1.20181
292,0.732915,1.18401,-0.296652
293,0.661015,1.28341,0.26995
294,0.639718,0.48973,0.328128
295,1.08697,1.94187,0.865167
296,1.63765,2.55428,1.39592
297,0.880538,0.783652,1.09361
298,0.559077,1.02077,0.995888
299,0.764378,3.22015,1.69951
300,0.815065,1.13127,1.39089
301,0.779276,0.238953,0.900215
302,1.17582,0.353197,0.65191
303,0.827421,-0.174347,0.322808
304,2.0177,2.59699,1.09244
305,1.58446,1.76097,1.25237
306,0.616907,1.68676,1.3225
307,0.772994,1.35967,1.24949
308,0.573295,0.126148,0.778113
309,0.475836,-0.836004,0.166765
310,-0.103449,0.455292,0.256736
311,0.274018,0.940999,0.477874
312,-0.0622898,1.64626,0.850925
313,0.138919,0.820216,0.786229
314,-0.24929,0.881413,0.768316
315,-1.06799,0.0939378,0.484878
316,-0.341912,-0.862826,-0.013155
317,-0.980405,0.709232,0.238422
318,-1.00562,-2.50521,-0.730017
319,-0.911196,-0.0427527,-0.443744
320,-0.164471,-0.491308,-0.4313
321,0.476546,0.456527,-0.0950891
322,-0.0277081,0.837609,0.23368
323,0.361616,0.125036,0.18036
324,0.538044,0.693471,0.345568
325,0.338837,-0.817913,-0.0806964
326,-0.305206,1.00487,0.301429
327,-0.17802,0.187281,0.24235
328,-1.15718,-3.67222,-1.14018
329,0.0544888,0.427548,-0.516287
330,-0.302492,0.275626,-0.207822
331,-0.489297,-0.401982,-0.261832
332,-0.378753,-2.3479,-0.969956
333,-0.852587,-0.565669,-0.765097
334,-0.512189,-0.572709,-0.648528
335,-1.2516,-1.00973,-0.731096
336,-0.763555,-2.41999,-1.26986
337,-0.115206,-0.677806,-0.982018
338,0.716059,-0.779819,-0.847501
339,0.0290654,-0.740703,-0.75551
340,0.494788,-0.779581,-0.714056
341,0.0789323,0.569569,-0.222183
342,0.30634,-0.126192,-0.173825
343,-0.360706,-2.30469,-0.902362
344,-0.527736,-0.760408,-0.794988
345,-0.28148,-1.27494,-0.909076
346,-1.0197,-0.603463,-0.742703
347,-0.978903,-0.162786,-0.49319
348,-1.75243,-2.14202,-1.03358
349,-1.03141,-0.0195036,-0.613485
350,-0.680968,-0.215923,-0.434506
351,-0.450283,0.358646,-0.130699
352,-0.414429,-1.36315,-0.549033
353,-0.189758,0.821105,-0.0393323
354,-0.472951,0.620117,0.192001
355,-1.64261,-1.40685,-0.376109
356,-1.78379,-0.539758,-0.408385
357,-2.00439,-1.05588,-0.606641
358,-2.14575,-2.35709,-1.1728
359,-1.94475,-2.2533,-1.47057
360,-1.78681,-1.82359,-1.49622
361,-1.58764,-2.66127,-1.80282
362,-1.84339,-0.983189,-1.40156
363,-2.21629,-1.90125,-1.48429
364,-2.0176,-3.23006,-1.99067
365,-1.99083,0.138115,-1.12637
366,-1.6055,-0.480702,-0.82824
367,-1.29769,-1.83784,-1.12361
368,-1.46897,-1.48236,-1.17452
369,-1.53417,-0.0560473,-0.710265
370,-1.05075,-0.888081,-0.725931
371,-1.03498,-0.828734,-0.714228
372,-0.633161,-0.988473,-0.762146
373,-0.447336,-1.74087,-1.05122
374,-0.0229967,1.52153,-0.0920175
375,0.322586,1.51948,0.474802
376,0.446573,1.22041,0.702414
377,0.719036,0.950549,0.742218
378,0.503337,1.71408,1.03076
379,0.223935,-0.170046,0.547636
380,-0.520737,-0.49169,0.150203
381,-0.737508,-0.00324741,0.0872199
382,-0.673745,0.932374,0.375256
383,-1.10254,-0.0349428,0.209354
384,-0.951506,-1.85602,-0.519041
385,-1.29518,-1.87781,-0.955129
386,-0.856824,-1.76395,-1.17286
387,-0.543297,-1.87101,-1.33824
388,-0.0639201,0.292247,-0.68402
389,0.198341,1.88533,0.251554
390,0.392913,-0.0185081,0.142826
391,0.00796294,-2.70614,-0.858044
392,0.0853557,-0.401401,-0.64401
393,-0.0602941,-0.114039,-0.419617
394,-0.531296,-1.60055,-0.80068
395,-0.718267,-0.544351,-0.660481
396,-0.581908,-2.52979,-1.26496
397,0.0118451,-0.138991,-0.791443
398,0.186305,1.3461,0.00153257
399,0.438906,0.847252,0.295007
400,0.618016,0.0607347,0.194882
401,0.709746,-0.113372,0.0755904
402,0.873771,1.88584,0.698035
403,0.906048,-0.431825,0.261362
404,0.697122,1.10138,0.536194
405,0.526984,0.403806,0.455426
406,0.0529757,-0.249274,0.181902
407,0.083867,0.0702642,0.130659
408,0.496705,2.07949,0.79831
409,0.625847,0.128348,0.514227
410,0.606299,0.973531,0.63925
411,0.10179,-1.18115,-0.0337269
412,0.7239,-0.0794639,-0.0467985
413,0.244833,-1.11257,-0.413718
414,0.855665,-0.0877182,-0.273296
415,0.199216,0.247885,-0.0752098
416,1.18921,1.56929,0.501783
417,1.46474,1.49206,0.813514
418,1.10505,2.46113,1.33148
419,0.719203,-0.140137,0.734923
420,0.642739,1.01026,0.781076
421,0.773409,0.271306,0.553007
422,0.842765,-0.415967,0.180602
423,0.896843,-0.212803,0.0318356
424,0.874251,-0.749706,-0.240739
425,0.487642,0.736841,0.114432
426,0.662558,2.60643,0.972869
427,0.994153,0.517151,0.751557
428,0.735951,1.20551,0.859687
429,0.550229,0.214249,0.579722
430,0.198023,-0.305123,0.235931
431,0.349527,1.03295,0.496289
432,0.744202,-0.816688,0.00839827
433,0.383634,0.145355,0.0557354
434,0.296409,0.247032,0.118694
435,0.460889,1.3043,0.521312
436,0.434233,2.47598,1.16574
437,1.49057,0.0188816,0.692452
438,0.491413,1.23682,0.835517
439,0.114454,-1.08365,0.115775
440,0.722324,0.164215,0.125923
441,1.07627,2.93695,1.08651
442,0.56457,2.28642,1.43043
443,0.251457,-0.266455,0.748039
444,0.1884,-0.200174,0.371733
445,-0.00493257,-0.0824664,0.190089
446,0.285515,-0.525975,-0.0707803
447,0.620624,0.412993,0.100275
448,1.01199,1.81855,0.690043
449,0.818208,-0.596744,0.19904
450,0.455081,-0.832867,-0.172369
451,0.890907,1.18883,0.309826
452,0.646875,-0.803837,-0.097123
453,0.32796,1.15729,0.346085
454,0.720023,1.75826,0.813045
455,0.430105,0.136566,0.525639
456,0.766148,0.396579,0.4478
457,0.979122,-0.202821,0.19337
458,0.282118,0.969981,0.451169
459,0.0654083,1.14178,0.662682
460,-0.276258,0.855777,0.687582
461,-0.351238,0.783242,0.675149
462,0.574925,1.38391,0.876068
463,0.54522,0.243965,0.598606
464,1.15644,2.43854,1.19668
465,1.19926,0.363311,0.828046
466,1.47847,0.90832,0.800979
467,1.99852,1.82993,1.10642
468,1.65068,1.73174,1.25158
469,1.61679,1.05491,1.1021
470,2.55053,2.1915,1.40775
471,2.15926,2.7361,1.77717
472,1.30989,0.90567,1.35847
473,1.29273,2.56637,1.68914
474,0.730696,0.837856,1.2835
475,0.793563,-0.144614,0.704341
476,0.156833,0.0425447,0.427431
477,0.0668857,-1.54047,-0.281636
478,0.0399112,0.0860251,-0.136019
479,-0.665958,-3.28975,-1.22152
480,-0.592201,-0.390301,-0.853978
481,-0.542132,-1.81017,-1.12904
482,-0.159679,0.902556,-0.352926
483,-0.573741,1.45955,0.298474
484,-0.198913,-1.44053,-0.322803
485,-0.0168218,0.614235,0.0240515
486,-0.466183,0.599165,0.222649
487,0.439861,0.524644,0.312229
488,0.657755,0.915717,0.500966
489,-0.252302,-0.797748,0.0175692
490,-0.0636722,0.0976857,0.0433561
491,-0.319077,-1.22844,-0.398289
492,-0.313179,-0.39678,-0.371478
493,1.05489,3.13724,0.870243
494,0.838491,1.37488,0.989632
495,-0.345163,1.17236,0.987949
496,-0.363973,-1.3872,0.0999877
497,-0.878715,-0.156019,0.00547705
498,0.329028,1.41355,0.493792
499,0.90326,2.35019,1.10392
