t,x_true,y_obs,pf_mean
409,0.625847,0.128348,0.513445
410,0.606299,0.973531,0.641036
411,0.10179,-1.18115,-0.0320032
412,0.7239,-0.0794639,-0.0455123
413,0.244833,-1.11257,-0.412768
414,0.855665,-0.0877182,-0.27284
415,0.199216,0.247885,-0.0718373
416,1.18921,1.56929,0.499961
417,1.46474,1.49206,0.807786
418,1.10505,2.46113,1.33077
419,0.719203,-0.140137,0.738412
420,0.642739,1.01026,0.783852
421,0.773409,0.271306,0.556869
422,0.842765,-0.415967,0.185325
423,0.896843,-0.212803,0.033788
424,0.874251,-0.749706,-0.239808
425,0.487642,0.736841,0.11955
426,0.662558,2.60643,0.972583
427,0.994153,0.517151,0.751798
428,0.735951,1.20551,0.859719
429,0.550229,0.214249,0.579593
430,0.198023,-0.305123,0.234426
431,0.349527,1.03295,0.497342
432,0.744202,-0.816688,0.0119525
433,0.383634,0.145355,0.0598777
434,0.296409,0.247032,0.119624
435,0.460889,1.3043,0.523943
436,0.434233,2.47598,1.16828
437,1.49057,0.0188816,0.693901
438,0.491413,1.23682,0.83989
439,0.114454,-1.08365,0.122125
440,0.722324,0.164215,0.129504
441,1.07627,2.93695,1.0944
442,0.56457,2.28642,1.43649
443,0.251457,-0.266455,0.751982
444,0.1884,-0.200174,0.373607
445,-0.00493257,-0.0824664,0.190595
446,0.285515,-0.525975,-0.0715171
447,0.620624,0.412993,0.100687
448,1.01199,1.81855,0.69362
449,0.818208,-0.596744,0.199958
450,0.455081,-0.832867,-0.16767
451,0.890907,1.18883,0.313976
452,0.646875,-0.803837,-0.095104
453,0.32796,1.15729,0.345928
454,0.720023,1.75826,0.812814
455,0.430105,0.136566,0.526534
456,0.766148,0.396579,0.450796
457,0.979122,-0.202821,0.19665
458,0.282118,0.969981,0.450201
459,0.0654083,1.14178,0.659438
460,-0.276258,0.855777,0.687022
461,-0.351238,0.783242,0.674607
462,0.574925,1.38391,0.877537
463,0.54522,0.243965,0.602433
464,1.15644,2.43854,1.19815
465,1.19926,0.363311,0.832726
466,1.47847,0.90832,0.802335
467,1.99852,1.82993,1.1103
468,1.65068,1.73174,1.24753
469,1.61679,1.05491,1.09658
470,2.55053,2.1915,1.40662
471,2.15926,2.7361,1.77762
472,1.30989,0.90567,1.35854
473,1.29273,2.56637,1.68712
474,0.730696,0.837856,1.27915
475,0.793563,-0.144614,0.6983
476,0.156833,0.0425447,0.421986
477,0.0668857,-1.54047,-0.283188
478,0.0399112,0.0860251,-0.135235
479,-0.665958,-3.28975,-1.22472
480,-0.592201,-0.390301,-0.853489
481,-0.542132,-1.81017,-1.13062
482,-0.159679,0.902556,-0.349921
483,-0.573741,1.45955,0.304496
484,-0.198913,-1.44053,-0.318725
485,-0.0168218,0.614235,0.0272396
486,-0.466183,0.599165,0.225976
487,0.439861,0.524644,0.313428
488,0.657755,0.915717,0.504616
489,-0.252302,-0.797748,0.0190984
490,-0.0636722,0.0976857,0.0432994
491,-0.319077,-1.22844,-0.401596
492,-0.313179,-0.39678,-0.371621
493,1.05489,3.13724,0.866275
494,0.838491,1.37488,0.984479
495,-0.345163,1.17236,0.986142
496,-0.363973,-1.3872,0.102794
497,-0.878715,-0.156019,0.00848488
498,0.329028,1.41355,0.498137
499,0.90326,2.35019,1.11116
