t,x_true,y_obs,pf_mean
75,-0.432693,-0.461114,-0.0855994
76,-0.910904,-0.462255,-0.212031
77,-1.92819,-0.0577704,-0.155046
78,-2.043,-1.55086,-0.634981
79,-1.74845,-0.983973,-0.687534
80,-2.00491,-1.37206,-0.85145
81,-3.03272,-3.62237,-1.66045
82,-2.93509,-2.83152,-1.86467
83,-3.31274,-2.1892,-1.81744
84,-3.15276,-2.82824,-2.04529
85,-2.39299,-2.33742,-1.98691
86,-2.87342,-1.98722,-1.86962
87,-2.56391,-2.1184,-1.86018
88,-2.16257,-3.90586,-2.47489
89,-2.02825,-0.549997,-1.64324
90,-2.22128,-3.80775,-2.27161
91,-1.27728,-0.425337,-1.48791
92,-0.872207,-1.97643,-1.54274
93,-1.05962,-1.0022,-1.24806
94,-0.274246,-0.228638,-0.775092
95,-0.380521,0.463053,-0.29195
96,-0.693376,0.743379,0.0815614
97,-0.69568,-1.00386,-0.355741
98,-0.39475,-1.7472,-0.815303
99,-0.754392,-1.07777,-0.859673
100,0.184921,-0.461379,-0.659636
101,1.00877,1.15082,-0.0313485
102,0.753022,0.645037,0.208467
103,0.369827,0.628494,0.372187
104,0.442186,2.08105,0.944987
105,0.481182,1.40533,1.05384
106,-0.242297,-0.898826,0.32979
107,-0.654119,-0.31817,0.0777837
108,-0.589525,0.685938,0.267636
109,-0.0620364,0.351676,0.29185
110,-1.36023,-0.766485,-0.110256
111,-1.12265,0.487931,0.0935211
112,-1.44467,-1.0845,-0.360406
113,-0.867171,-0.647097,-0.438817
114,-0.29614,0.916017,0.0791533
115,-0.202505,-1.35056,-0.448889
116,-1.0919,-3.26679,-1.40079
117,-1.86478,-2.77283,-1.79496
118,-2.05452,-2.01082,-1.74275
119,-1.81105,-1.19494,-1.44115
120,-2.27009,-2.21925,-1.58941
121,-3.11601,-4.3345,-2.52602
122,-2.82522,-2.70271,-2.43659
123,-2.73223,-2.55072,-2.31516
124,-2.44713,-2.48232,-2.24533
125,-2.10637,-2.35929,-2.14421
126,-1.46231,-1.82052,-1.88874
127,-1.7517,-2.52279,-1.99289
128,-0.981731,-0.906465,-1.51693
129,-1.23483,-3.41151,-2.08417
130,-1.2604,0.302411,-1.11198
131,-0.0921236,-2.09969,-1.36934
132,0.272816,-1.14239,-1.22181
133,-0.79403,-1.41112,-1.18214
134,-0.120226,0.0537402,-0.634845
135,-0.112599,0.703253,-0.128302
136,0.0416512,1.28362,0.335684
137,-0.41736,-0.2015,0.138192
138,0.118122,0.131074,0.142028
139,0.00732846,-1.72225,-0.521588
140,1.04012,-0.360098,-0.422029
141,0.644815,0.573141,-0.0591049
142,1.22454,0.664795,0.149347
143,0.84788,1.03139,0.423393
144,1.02905,1.54518,0.773221
145,0.639269,1.38163,0.917975
146,0.985465,0.484678,0.692529
147,1.16318,1.87111,1.05172
148,2.04589,0.83539,0.873165
149,1.46775,1.70976,1.11726
150,0.387297,1.30347,1.12597
151,1.20148,2.02963,1.35257
152,0.832902,1.49161,1.32513
153,1.57066,1.6577,1.38125
154,1.02388,1.07904,1.18027
155,0.412183,1.82643,1.30417
156,0.384597,2.09076,1.48407
157,0.937125,0.825152,1.14901
158,0.63994,1.45363,1.17963
159,0.441529,1.08488,1.04221
160,0.999861,0.36999,0.711496
161,0.735238,0.332787,0.521074
162,0.425001,-0.629635,0.0818196
163,-0.409202,-1.20571,-0.426362
164,-0.130622,-0.340639,-0.352407
165,-0.895435,-0.734082,-0.444645
166,-0.570048,0.468779,-0.0825066
167,-0.966495,-0.888086,-0.362068
168,-0.888363,0.218961,-0.144394
169,-1.46934,-2.5296,-0.996843
170,-2.00376,-2.57092,-1.45449
171,-0.675141,0.410965,-0.717001
172,-1.43299,-1.19818,-0.828055
173,-2.05703,-0.465317,-0.643458
174,-2.00065,-1.89092,-1.06769
175,-1.54369,-0.128723,-0.65761
176,-1.51773,-3.14025,-1.49344
177,-1.35317,-3.06167,-1.94021
178,-0.736456,0.980202,-0.802121
179,-0.0379078,-0.313717,-0.565903
180,-0.335835,1.02732,0.0180845
181,-0.137092,0.390292,0.150117
182,-0.872713,-1.33122,-0.346975
183,-0.192836,0.75688,0.0700254
184,-0.351069,-0.0665961,0.0420154
185,-0.983106,1.29537,0.483068
186,-0.449925,-1.80827,-0.303465
187,-0.905291,0.197734,-0.1122
188,-0.754438,-0.762675,-0.310688
189,-0.753343,1.05761,0.195214
190,-1.12741,-2.03399,-0.617935
191,-1.0641,0.122079,-0.333215
192,-0.25574,-2.11053,-0.937443
193,-0.156562,0.667853,-0.320262
194,0.233111,0.105415,-0.122646
195,-0.667593,-1.89955,-0.711841
196,-0.482834,-0.962957,-0.748086
197,-1.06856,0.586417,-0.236406
198,-1.43405,-0.448328,-0.289713
199,-1.18189,-0.490271,-0.328487
200,-0.661301,-0.621559,-0.370605
201,-0.461645,-0.744961,-0.45327
202,-0.570654,-1.82165,-0.935824
203,-0.880058,-1.69932,-1.12441
204,-0.890054,-0.23317,-0.71991
205,-0.834487,1.35658,0.0384972
206,-1.38807,-2.24385,-0.705542
207,-1.20944,-3.28945,-1.52374
208,-0.421563,1.62083,-0.288567
209,-0.306758,0.703379,0.064062
210,-0.823135,-1.2608,-0.386024
211,0.558031,-0.119678,-0.261181
212,0.369069,2.1068,0.537855
213,0.32773,1.11391,0.733232
214,0.62856,1.08864,0.842409
215,0.0889748,0.652054,0.689552
216,0.495849,0.346659,0.492432
217,0.208075,0.0798634,0.320915
218,0.421549,-0.827626,-0.101124
219,1.63024,-0.0687638,-0.0925646
220,0.551811,2.78749,0.915122
221,-0.626204,-0.807194,0.265776
222,-0.598095,-0.47294,-0.00386332
223,-1.02109,-0.975502,-0.346523
224,-0.465237,1.39977,0.291986
225,0.133144,0.290505,0.286794
226,-0.0693172,-0.335555,0.0370945
227,-0.646834,-1.5751,-0.544257
228,-0.0620473,0.167581,-0.269967
229,-0.461231,0.191304,-0.111364
230,-0.556662,-0.947601,-0.391271
231,-0.524206,-0.875347,-0.525284
232,-0.193196,-0.748743,-0.572117
233,0.0713334,-0.162657,-0.4049
234,-0.229074,0.874593,0.0635342
235,-0.520703,-0.969866,-0.314027
236,-0.752474,-0.0741748,-0.202355
237,-0.0278969,0.806189,0.171876
238,-0.386826,0.0440146,0.125098
239,-0.519987,-1.63657,-0.477207
240,0.00309473,0.356858,-0.182054
241,0.253996,2.76954,0.927779
242,0.0191366,1.64566,1.13337
243,0.274141,1.91225,1.34486
244,0.42948,-0.14441,0.748912
245,-0.276696,-1.73012,-0.143264
246,0.732385,1.06088,0.25635
247,1.11006,1.36806,0.623704
248,0.688751,0.851513,0.656975
249,0.612857,0.00336184,0.417659
250,0.582823,0.111715,0.289166
251,0.840599,1.19249,0.589258
252,1.60739,0.0736383,0.364477
253,2.07925,1.74383,0.792103
254,2.19703,3.54851,1.66243
255,1.68747,1.46556,1.48046
256,1.84387,1.54556,1.41552
257,0.880689,2.55221,1.70439
258,0.699592,1.20558,1.42047
259,0.207946,-1.16175,0.453681
260,-0.485191,-0.821814,0.0172075
261,-0.482552,-0.0990079,-0.0316691
262,0.00259481,3.10746,1.01719
263,1.29912,1.21627,1.02885
264,1.92407,2.52386,1.47744
265,1.09305,2.33938,1.69017
266,1.3584,3.01539,2.07128
267,0.529768,-2.08007,0.535979
268,0.423128,0.223188,0.391746
269,1.15194,0.466205,0.417621
270,0.37421,1.42122,0.758769
271,0.345232,-1.27323,-0.0103542
272,-0.0727679,-0.223188,-0.0989097
273,-0.361143,-1.24814,-0.466939
274,0.769847,-0.526655,-0.467646
275,-0.125501,1.36919,0.247975
276,-0.346807,-0.172899,0.0752799
277,-0.570351,-1.80769,-0.57483
278,-0.417847,-1.29895,-0.789309
279,0.609772,0.677526,-0.262336
280,0.622811,1.05068,0.241836
281,0.194188,0.794182,0.422201
282,-0.0544495,-0.157294,0.180718
283,0.28523,0.658626,0.33619
284,0.355851,0.536497,0.383659
285,0.739859,-0.250168,0.127273
286,-0.140862,-0.475369,-0.0854673
287,-0.428945,0.794245,0.21352
288,-0.441811,0.348089,0.25901
289,-1.13217,-2.4727,-0.658442
290,-0.349895,-2.36945,-1.20892
291,0.79119,-1.36004,-1.17735
292,0.732915,1.18401,-0.263259
293,0.661015,1.28341,0.259187
294,0.639718,0.48973,0.319934
295,1.08697,1.94187,0.838915
296,1.63765,2.55428,1.37139
297,0.880538,0.783652,1.02147
298,0.559077,1.02077,0.951378
299,0.764378,3.22015,1.75721
300,0.815065,1.13127,1.36697
301,0.779276,0.238953,0.858143
302,1.17582,0.353197,0.610494
303,0.827421,-0.174347,0.297411
304,2.0177,2.59699,1.02572
305,1.58446,1.76097,1.21599
306,0.616907,1.68676,1.3046
307,0.772994,1.35967,1.2578
308,0.573295,0.126148,0.818113
309,0.475836,-0.836004,0.181561
310,-0.103449,0.455292,0.257578
311,0.274018,0.940999,0.492709
312,-0.0622898,1.64626,0.866695
313,0.138919,0.820216,0.786696
314,-0.24929,0.881413,0.772929
315,-1.06799,0.0939378,0.504855
316,-0.341912,-0.862826,0.042801
317,-0.980405,0.709232,0.249256
318,-1.00562,-2.50521,-0.688269
319,-0.911196,-0.0427527,-0.42802
320,-0.164471,-0.491308,-0.417917
321,0.476546,0.456527,-0.0974573
322,-0.0277081,0.837609,0.198471
323,0.361616,0.125036,0.194588
324,0.538044,0.693471,0.370322
325,0.338837,-0.817913,-0.0225382
326,-0.305206,1.00487,0.314298
327,-0.17802,0.187281,0.23409
328,-1.15718,-3.67222,-0.971317
329,0.0544888,0.427548,-0.456222
330,-0.302492,0.275626,-0.175067
331,-0.489297,-0.401982,-0.217026
332,-0.378753,-2.3479,-0.943025
333,-0.852587,-0.565669,-0.753485
334,-0.512189,-0.572709,-0.626113
335,-1.2516,-1.00973,-0.700002
336,-0.763555,-2.41999,-1.21804
337,-0.115206,-0.677806,-0.975433
338,0.716059,-0.779819,-0.815343
339,0.0290654,-0.740703,-0.758047
340,0.494788,-0.779581,-0.710162
341,0.0789323,0.569569,-0.232867
342,0.30634,-0.126192,-0.16499
343,-0.360706,-2.30469,-0.88157
344,-0.527736,-0.760408,-0.773623
345,-0.28148,-1.27494,-0.90173
346,-1.0197,-0.603463,-0.719523
347,-0.978903,-0.162786,-0.47768
348,-1.75243,-2.14202,-1.03436
349,-1.03141,-0.0195036,-0.633738
350,-0.680968,-0.215923,-0.446658
351,-0.450283,0.358646,-0.116035
352,-0.414429,-1.36315,-0.510296
353,-0.189758,0.821105,-0.0109882
354,-0.472951,0.620117,0.196442
355,-1.64261,-1.40685,-0.363706
356,-1.78379,-0.539758,-0.431704
357,-2.00439,-1.05588,-0.600107
358,-2.14575,-2.35709,-1.20088
359,-1.94475,-2.2533,-1.54855
360,-1.78681,-1.82359,-1.54745
361,-1.58764,-2.66127,-1.83059
362,-1.84339,-0.983189,-1.39165
363,-2.21629,-1.90125,-1.4864
364,-2.0176,-3.23006,-1.99273
365,-1.99083,0.138115,-1.11354
366,-1.6055,-0.480702,-0.839025
367,-1.29769,-1.83784,-1.13262
368,-1.46897,-1.48236,-1.17161
369,-1.53417,-0.0560473,-0.703741
370,-1.05075,-0.888081,-0.718023
371,-1.03498,-0.828734,-0.71198
372,-0.633161,-0.988473,-0.786132
373,-0.447336,-1.74087,-1.08159
374,-0.0229967,1.52153,-0.0855555
375,0.322586,1.51948,0.453244
376,0.446573,1.22041,0.685555
377,0.719036,0.950549,0.763426
378,0.503337,1.71408,1.03805
379,0.223935,-0.170046,0.544365
380,-0.520737,-0.49169,0.174644
381,-0.737508,-0.00324741,0.0957566
382,-0.673745,0.932374,0.412098
383,-1.10254,-0.0349428,0.23573
384,-0.951506,-1.85602,-0.45972
385,-1.29518,-1.87781,-0.910616
386,-0.856824,-1.76395,-1.1465
387,-0.543297,-1.87101,-1.32248
388,-0.0639201,0.292247,-0.680048
389,0.198341,1.88533,0.221352
390,0.392913,-0.0185081,0.0918436
391,0.00796294,-2.70614,-0.876607
392,0.0853557,-0.401401,-0.685773
393,-0.0602941,-0.114039,-0.441439
394,-0.531296,-1.60055,-0.789144
395,-0.718267,-0.544351,-0.625654
396,-0.581908,-2.52979,-1.26488
397,0.0118451,-0.138991,-0.792107
398,0.186305,1.3461,-0.0665401
399,0.438906,0.847252,0.263735
400,0.618016,0.0607347,0.175559
401,0.709746,-0.113372,0.0425034
402,0.873771,1.88584,0.707872
403,0.906048,-0.431825,0.252912
404,0.697122,1.10138,0.527838
405,0.526984,0.403806,0.425932
406,0.0529757,-0.249274,0.143352
407,0.083867,0.0702642,0.120794
408,0.496705,2.07949,0.754318
409,0.625847,0.128348,0.530011
410,0.606299,0.973531,0.658476
411,0.10179,-1.18115,0.00258712
412,0.7239,-0.0794639,-0.0511023
413,0.244833,-1.11257,-0.402314
414,0.855665,-0.0877182,-0.263156
415,0.199216,0.247885,-0.0883629
416,1.18921,1.56929,0.473823
417,1.46474,1.49206,0.778145
418,1.10505,2.46113,1.28571
419,0.719203,-0.140137,0.743688
420,0.642739,1.01026,0.794237
421,0.773409,0.271306,0.556491
422,0.842765,-0.415967,0.131822
423,0.896843,-0.212803,0.0163278
424,0.874251,-0.749706,-0.268913
425,0.487642,0.736841,0.0895772
426,0.662558,2.60643,0.960859
427,0.994153,0.517151,0.760923
428,0.735951,1.20551,0.897122
429,0.550229,0.214249,0.598351
430,0.198023,-0.305123,0.228761
431,0.349527,1.03295,0.489944
432,0.744202,-0.816688,0.00456469
433,0.383634,0.145355,0.0462292
434,0.296409,0.247032,0.0902732
435,0.460889,1.3043,0.478791
436,0.434233,2.47598,1.11432
437,1.49057,0.0188816,0.670528
438,0.491413,1.23682,0.804214
439,0.114454,-1.08365,0.110213
440,0.722324,0.164215,0.143365
441,1.07627,2.93695,1.09038
442,0.56457,2.28642,1.44182
443,0.251457,-0.266455,0.714153
444,0.1884,-0.200174,0.37756
445,-0.00493257,-0.0824664,0.198239
446,0.285515,-0.525975,-0.0601374
447,0.620624,0.412993,0.111251
448,1.01199,1.81855,0.71013
449,0.818208,-0.596744,0.213449
450,0.455081,-0.832867,-0.219115
451,0.890907,1.18883,0.242892
452,0.646875,-0.803837,-0.106906
453,0.32796,1.15729,0.349781
454,0.720023,1.75826,0.788683
455,0.430105,0.136566,0.521613
456,0.766148,0.396579,0.424332
457,0.979122,-0.202821,0.190114
458,0.282118,0.969981,0.410005
459,0.0654083,1.14178,0.625589
460,-0.276258,0.855777,0.682774
461,-0.351238,0.783242,0.667395
462,0.574925,1.38391,0.869858
463,0.54522,0.243965,0.592522
464,1.15644,2.43854,1.13882
465,1.19926,0.363311,0.814196
466,1.47847,0.90832,0.81211
467,1.99852,1.82993,1.08127
468,1.65068,1.73174,1.25682
469,1.61679,1.05491,1.07122
470,2.55053,2.1915,1.36433
471,2.15926,2.7361,1.70626
472,1.30989,0.90567,1.33533
473,1.29273,2.56637,1.62742
474,0.730696,0.837856,1.26072
475,0.793563,-0.144614,0.71363
476,0.156833,0.0425447,0.445557
477,0.0668857,-1.54047,-0.275239
478,0.0399112,0.0860251,-0.139115
479,-0.665958,-3.28975,-1.30322
480,-0.592201,-0.390301,-0.843621
481,-0.542132,-1.81017,-1.10249
482,-0.159679,0.902556,-0.334956
483,-0.573741,1.45955,0.280174
484,-0.198913,-1.44053,-0.275664
485,-0.0168218,0.614235,0.0948923
486,-0.466183,0.599165,0.258127
487,0.439861,0.524644,0.304064
488,0.657755,0.915717,0.488447
489,-0.252302,-0.797748,0.00222521
490,-0.0636722,0.0976857,0.0478029
491,-0.319077,-1.22844,-0.382183
492,-0.313179,-0.39678,-0.343359
493,1.05489,3.13724,0.851093
494,0.838491,1.37488,0.977696
495,-0.345163,1.17236,0.978141
496,-0.363973,-1.3872,0.146513
497,-0.878715,-0.156019,0.00577205
498,0.329028,1.41355,0.515677
499,0.90326,2.35019,1.13136
